    0.263262494415418047E+01    0.168346349734844089E+10    0.519532782714295536E+03   -0.680127675933812625E+00   -0.271091576976177429E+01   -0.240654009315171935E+01   -0.158428610184147445E+01    0.163864941512208560E+03
    0.273740542422235489E+01    0.163094894268023038E+10    0.493665526060950810E+03   -0.206470972788302731E+00   -0.162458709911592969E+01   -0.310601840693703846E+01   -0.755448244386675682E+00    0.163865685426647303E+03
    0.270396282639777086E+01    0.159719858282388163E+10    0.679767053933176612E+03    0.856107570809421681E+00   -0.160615203535450490E+01   -0.544634463524877876E+01   -0.165225221058273330E+01    0.163871920266716842E+03
    0.252722848582988568E+01    0.173312563994462585E+10    0.654208318794077059E+03    0.109684337864188031E+01   -0.309301851294352748E+01   -0.370198807987253353E+01   -0.280156580076521111E+01    0.163877567262989999E+03
    0.258319840747766527E+01    0.166228428248776126E+10    0.389816605090230894E+03   -0.122948388526985752E+00   -0.237648194980149752E+01   -0.252272998438980611E+01   -0.463002492369784502E+01    0.163893247003823376E+03
    0.282923407430424145E+01    0.161952028099074173E+10    0.757687938594649268E+03    0.396138235105507164E+00   -0.209521739151369157E+01   -0.400526182005689435E+01   -0.276407621651317648E+01    0.163925970779386091E+03
    0.279524880358712657E+01    0.164721917285933733E+10    0.643006395859902682E+03    0.134039529336916985E+01   -0.212908422843213563E+01   -0.500052001983407735E+01   -0.842669082699512018E+00    0.163988759155754138E+03
    0.240209795305329932E+01    0.176758857263706517E+10    0.470288640951769139E+03   -0.192174965386181285E+00   -0.339031549924537856E+01   -0.485400658394832085E+01   -0.282588124246267380E+01    0.164007407180226153E+03
    0.284522177875193716E+01    0.154477403318517685E+10    0.726342472386413419E+03   -0.805780036046002124E-01   -0.116201127085219902E+01   -0.206237529506802852E+01   -0.166859030974317957E+01    0.164031144821819055E+03
    0.267841584481176787E+01    0.166855161994440818E+10    0.507165880626373394E+03    0.172033960325450153E+01   -0.250989094298595594E+01   -0.306431329803487706E+01   -0.485775866870136852E+01    0.164049356288844535E+03
    0.253536567086125242E+01    0.147737042491060209E+10    0.515655189457799565E+03   -0.251334060262319614E+01   -0.856919772384621581E+00   -0.474079613561585500E+01   -0.323951985550534838E+01    0.164099359739152391E+03
    0.258347982367231666E+01    0.160926464676289344E+10    0.712135115153013999E+03   -0.483726834093278768E-01   -0.230587785155585445E+01   -0.613683529679275530E+00   -0.106734990385441897E+01    0.164102095140913718E+03
    0.257478382047463628E+01    0.166708824768226957E+10    0.475791886043635600E+03   -0.997634012457728758E-01   -0.201946609511317998E+01   -0.279541357026037840E+01   -0.184905480674824219E+01    0.164106798354208877E+03
    0.267772123620641134E+01    0.148731610930913210E+10    0.726107970416134094E+03    0.134087224310314834E+01   -0.414517230723209451E+00   -0.285633348118793595E+01   -0.171600363635460784E+01    0.164116447214715180E+03
    0.257535503110841857E+01    0.155703211002054334E+10    0.498052777973218440E+03    0.446936609092887238E+00   -0.154975580484769271E+01   -0.503288644258193685E+01   -0.248972366041906579E+01    0.164202856063231081E+03
    0.276231345635678149E+01    0.160825886954194975E+10    0.537356431944509495E+03   -0.199592235253531314E+00   -0.116904370344302677E+01   -0.386716498391420327E+01   -0.391021396212880568E+01    0.164215102983202627E+03
    0.284536709960736811E+01    0.156269587649694729E+10    0.992658845439816560E+03   -0.130005678755509280E+00   -0.171632531419897028E+01   -0.400589672699007515E+01   -0.197302682300132837E+01    0.164252131059677822E+03
    0.263126759372789820E+01    0.166163456223630357E+10    0.676049725565650988E+03    0.115546221190554377E+01   -0.230650614480647809E+01   -0.189207518376727712E+01   -0.192479226309524076E+01    0.164294905387026176E+03
    0.277932152380697906E+01    0.169437236871450663E+10    0.944797494742745357E+03    0.216641443756769192E+00   -0.269752856284731912E+01   -0.498084681289847175E+01   -0.530233443563690443E+01    0.164307555981511285E+03
    0.258592755004961461E+01    0.168223809338010144E+10    0.562777290856745594E+03    0.191306347165007118E+01   -0.269366608502107718E+01   -0.177125076227703282E+01   -0.561040700086604893E+00    0.164319610831794904E+03
    0.266528617991144889E+01    0.152362134688945699E+10    0.683079376059287142E+03    0.214156616057024962E+00   -0.150082756749020518E+01   -0.180908598325139103E+01   -0.207285674569825762E+01    0.164333094175209453E+03
    0.271399647781086406E+01    0.153143441832879329E+10    0.631064176350104162E+03    0.632772464935987600E+00   -0.563875043221271355E+00   -0.265928892303059339E+01   -0.469925522306677834E+01    0.164361608702840613E+03
    0.275071872170426879E+01    0.148308100475151181E+10    0.964210098609102943E+03    0.710361662436501007E+00   -0.126568886776535905E+01   -0.779805628417136631E+00   -0.290071315386676210E+01    0.164374359583668536E+03
    0.267149516850354152E+01    0.175049633844467115E+10    0.776412805266454370E+03    0.153804135200558001E+01   -0.326953259573737398E+01   -0.444283232493724078E+01   -0.225618828013951322E+01    0.164396242125185523E+03
    0.263952210371023543E+01    0.170977329935057688E+10    0.778902397002829730E+03    0.403700857217413223E+00   -0.274994881287391379E+01   -0.558172201279757019E+01   -0.364712076911505312E+01    0.164419179013282502E+03
    0.257015788146568536E+01    0.167804401917684126E+10    0.536636323211674608E+03    0.133132922588943714E+01   -0.274930887801559365E+01   -0.180349439590713168E+01   -0.141082803314633232E+01    0.164424918425857641E+03
    0.280639423479170613E+01    0.164132913362996650E+10    0.769129795375989943E+03   -0.115520113357608700E+01   -0.226753899312484242E+01   -0.546727751317571631E+01   -0.377576855513377474E+01    0.164437548263805297E+03
    0.273044169098066014E+01    0.166265037571960163E+10    0.634220546531917989E+03    0.124289369950492379E+01   -0.207389868041578351E+01   -0.216520887580193477E+01   -0.246635038405686924E+01    0.164450389230043271E+03
    0.251437765884858511E+01    0.154179162568523073E+10    0.454310814947278345E+03    0.129773666401673538E+00   -0.116168383671108000E+01   -0.230867295596909639E+01   -0.199207764174966417E+01    0.164454506480304047E+03
    0.275688936282315611E+01    0.164419315967793012E+10    0.445761698741195232E+03    0.156586951732695745E+01   -0.165866438277851636E+01   -0.305139178793070709E+01   -0.267668982928754806E+01    0.164471263375142684E+03
    0.270088169895462116E+01    0.163101622568034577E+10    0.550115539645838226E+03    0.186145796040090694E+01   -0.213958141262842227E+01   -0.567434068732412999E+01   -0.452975174803828295E+01    0.164483624573493529E+03
    0.277543001974335990E+01    0.171860361432548952E+10    0.910694631708981547E+03    0.148404693418748046E+01   -0.287552641524244379E+01   -0.539566572657211729E+01   -0.571329454682000382E+01    0.164495505344884492E+03
    0.277589414852643124E+01    0.149553881051994824E+10    0.850035982570008514E+03   -0.160544244972865524E+01   -0.101871596049224866E+01   -0.366756618400779910E+01   -0.159134439608977107E+01    0.164499199914145834E+03
    0.278044698494166154E+01    0.171658237099507189E+10    0.789966664839135433E+03    0.870056836015791646E+00   -0.284771626549202583E+01   -0.409299942030590636E+01   -0.180301351661075415E+01    0.164504739155184268E+03
    0.276915521630597228E+01    0.156954449072639346E+10    0.506110924505358923E+03   -0.934296156534397682E+00   -0.836214053108008670E+00   -0.167593808796115429E+01   -0.441356225286661630E+01    0.164510688760829368E+03
    0.275224513156486683E+01    0.158573662472412109E+10    0.593575055890639419E+03    0.199810835413869015E+00   -0.105043010099778744E+01   -0.103748046409469374E+01   -0.425262876984845128E+01    0.164511518904422388E+03
    0.279358644752581053E+01    0.162388328088481236E+10    0.950937259940480544E+03   -0.867468822186507893E+00   -0.230414180972425076E+01   -0.489740810947622762E+01   -0.249864201851278889E+01    0.164529588962978607E+03
    0.268960848655575457E+01    0.155580510884649467E+10    0.442178753342986170E+03   -0.762310137085622230E+00   -0.770070656942754894E+00   -0.212927924553569259E+01   -0.415547886799314981E+01    0.164571093701195622E+03
    0.283924682528313843E+01    0.164826625781829405E+10    0.629841739763603982E+03    0.270225311555464032E+00   -0.186786458767739205E+01   -0.360137215506932495E+01   -0.589038075874992728E+01    0.164578621874139117E+03
    0.233314303029479531E+01    0.147814534861238575E+10    0.324239358837461396E+03   -0.219762426662170895E+01   -0.870369637037823551E+00   -0.120115007491710202E+01   -0.402843516975275939E+01    0.164602558657788677E+03
    0.264534940615267189E+01    0.159157287462937808E+10    0.576738409479946085E+03   -0.143082517197824011E+01   -0.151780392843838996E+01   -0.573481433466799473E+01   -0.303154399363941263E+01    0.164619941653561511E+03
    0.250386699814626645E+01    0.148881649244891810E+10    0.475341429321031342E+03   -0.207232762789286662E+01   -0.102047978398586636E+01   -0.259661417927898075E+01   -0.299762730267999800E+01    0.164623595356512340E+03
    0.285413436487172634E+01    0.160956514888052535E+10    0.692209526292815553E+03   -0.416741522272367604E+00   -0.177219028321341643E+01   -0.465747080929910062E+01   -0.538983438608075804E+01    0.164638353529443947E+03
    0.281341333495665280E+01    0.168187757317741275E+10    0.801009284431733022E+03    0.158571001030476921E+01   -0.245859409209854363E+01   -0.284586030682915681E+01   -0.232647562115165130E+01    0.164647225339850365E+03
    0.254852382669263955E+01    0.156790091408759999E+10    0.516271207452728049E+03    0.461203592153692554E+00   -0.153120159798080735E+01   -0.206021887096649570E+01   -0.202484821062429088E+01    0.164652816504761603E+03
    0.266608316077337903E+01    0.164498453188370347E+10    0.419056836387934311E+03    0.170891763272319608E+01   -0.204656492883266417E+01   -0.505211651586587607E+01   -0.453962132093812443E+01    0.164670147011871279E+03
    0.247690547520139726E+01    0.156943020804489374E+10    0.332845197290877195E+03   -0.246659587919389800E+00   -0.364047197540200429E+00   -0.278626347603417646E+01   -0.316762672869119122E+01    0.164709172458175516E+03
    0.247900963728654222E+01    0.152910916090937519E+10    0.435678357370109325E+03   -0.233605030510747591E+01   -0.166363623258581406E+01   -0.463088553649256074E+01   -0.322373938764303780E+01    0.164718255291138348E+03
    0.271496619062641509E+01    0.152470332534478235E+10    0.776111042780443540E+03    0.130170847596691885E+01   -0.140954112774939855E+01   -0.210755804001562597E+01   -0.359015092489615162E+01    0.164742090812252854E+03
    0.280090206215956972E+01    0.165919616719669342E+10    0.859688214793568704E+03   -0.275199789494315894E-01   -0.230583991810018851E+01   -0.538775533091421188E+01   -0.271012258989910837E+01    0.164743657915727880E+03
    0.286225700008943740E+01    0.158607451472092938E+10    0.636789261181158736E+03    0.615767915879652961E+00   -0.118995404927636805E+01   -0.226293603103964536E+01   -0.311269580568535886E+01    0.164744373121026655E+03
    0.282917001437351967E+01    0.163754872059704447E+10    0.665423405060325422E+03   -0.570969870156104342E+00   -0.198114843313874633E+01   -0.344020907314859059E+01   -0.130648485020596716E+01    0.164745752817459731E+03
    0.257934822084731907E+01    0.156057914981921625E+10    0.555377259155622824E+03    0.135709438323482701E+01   -0.157551152356332569E+01   -0.296221772791891436E+01   -0.274442371962694232E+01    0.164751892553180966E+03
    0.242232540155844767E+01    0.165678474761380839E+10    0.351355074135852760E+03    0.902125555649824662E+00   -0.245666188629671556E+01   -0.744410938592530158E+00   -0.360514448015024103E+01    0.164756742499279511E+03
    0.269173339392389277E+01    0.154645002794378805E+10    0.811759402299881231E+03    0.874877975161376220E+00   -0.177497950068435451E+01   -0.126745631161215400E+01   -0.284488944654363429E+01    0.164771498889872646E+03
    0.267774563802961474E+01    0.163501684407889605E+10    0.686579002083016235E+03    0.133415094362181641E+01   -0.235002521938000442E+01   -0.394560517049458515E+01   -0.207194471194212104E+01    0.164785680763191152E+03
    0.272320493829702226E+01    0.170980107241466832E+10    0.829299986110398891E+03    0.114605791193017836E+01   -0.296467327812608517E+01   -0.450247632472922898E+01   -0.269757863384305230E+01    0.164793969418041002E+03
    0.282404722494477367E+01    0.157124544982486725E+10    0.618696390761140492E+03   -0.147742279143573896E+01   -0.115707538973605750E+01   -0.174150772170573021E+01   -0.451628960068865215E+01    0.164810496859167557E+03
    0.254607851331417745E+01    0.168296633016657996E+10    0.417175543907937367E+03   -0.890638397050262931E+00   -0.258668988409301726E+01   -0.377853443519681198E+01   -0.321582209511529316E+01    0.164826850765735799E+03
    0.252903824541088440E+01    0.163927367018135500E+10    0.654286144728807585E+03   -0.420225583993703466E+00   -0.257800416682795053E+01   -0.875593921843312195E+00   -0.330263996070559074E+01    0.164830748823676458E+03
    0.279783494302294278E+01    0.147062496654673886E+10    0.887101785254849119E+03    0.458977282181677992E+00   -0.988795999045063212E+00   -0.113916692637738581E+01   -0.536986606201546479E+01    0.164840784033706711E+03
    0.259739305089911277E+01    0.168059659416286945E+10    0.709874404165246233E+03   -0.849518610071104519E+00   -0.278892062995864976E+01   -0.127286018792774058E+01   -0.553495318572933570E+01    0.164841455589422168E+03
    0.278780875682142071E+01    0.154054187183248281E+10    0.789013441288967897E+03    0.134325474953728374E+01   -0.152739362348206953E+01   -0.521273495123412545E+01   -0.281794620727274658E+01    0.164860408640739365E+03
    0.275466200894237989E+01    0.161272643160019112E+10    0.919332938514585635E+03    0.134213943411696235E+00   -0.217712043387430931E+01   -0.432420721214984383E+01   -0.160857566314870404E+01    0.164874179054103621E+03
    0.258971260280648652E+01    0.171481520627938294E+10    0.564525546622394359E+03    0.183125905893951035E+01   -0.302444589380503492E+01   -0.144906022266644197E+01   -0.311560598319861848E+01    0.164882429052354780E+03
    0.276282523805836888E+01    0.158584503535954618E+10    0.748544155180877055E+03   -0.478064444333361038E+00   -0.189655040900638383E+01   -0.263442716891189654E+01   -0.207693165838705163E+01    0.164889085260028793E+03
    0.264001001461110185E+01    0.159267969358887553E+10    0.403246644831917706E+03   -0.358311359530341100E+00   -0.126538214183566033E+01   -0.991214963485568923E+00   -0.527421750456661176E+01    0.164922074498081400E+03
    0.268225994787725952E+01    0.161433906015946031E+10    0.422766551712704143E+03    0.256535716953232296E+00   -0.122825969011564951E+01   -0.100449475556218015E+01   -0.429895056694002786E+01    0.164925284895269215E+03
    0.244564043540041709E+01    0.157696570285184407E+10    0.348770881036966728E+03   -0.126035658831059738E+01   -0.157761132231798484E+01   -0.441160427520785170E+01   -0.142794805736897068E+01    0.164929429626469869E+03
    0.261140105444891457E+01    0.172297636367553353E+10    0.657080561463273170E+03    0.576246766635207130E+00   -0.280238708696085981E+01   -0.202527258927615161E+01   -0.546531636709441404E+01    0.164948665461917642E+03
    0.271129854559831518E+01    0.157962309468182206E+10    0.697796351436141663E+03    0.197279542659548390E+01   -0.186506709936561421E+01   -0.426874425557095982E+01   -0.267029999554534303E+01    0.164963222913185035E+03
    0.288315874793707305E+01    0.160415182782032537E+10    0.762527248741828089E+03   -0.450467588077080983E+00   -0.166224675352744988E+01   -0.505981081195704796E+01   -0.583366788601868080E+01    0.164969519489687201E+03
    0.236760731956707193E+01    0.151361090199129438E+10    0.426001083404945462E+03   -0.250323970058922063E+01   -0.193832207181618088E+01   -0.198535394261497622E+01   -0.422032190574019950E+01    0.164969869100170939E+03
    0.264978938169948597E+01    0.162322223176016879E+10    0.429461111092523993E+03   -0.104740838630095112E+01   -0.182470424271982434E+01   -0.180619223073431812E+01   -0.385611607718175264E+01    0.164992622287995516E+03
    0.271313133724081768E+01    0.170504442375483131E+10    0.573349691597363517E+03    0.896882941545158019E+00   -0.278923879283624299E+01   -0.405103492882372507E+01   -0.220718952663268997E+01    0.165009812799078588E+03
    0.286650040298265596E+01    0.157158181255351114E+10    0.821182054407704072E+03    0.495795852914801216E+00   -0.134157804411095860E+01   -0.568578958833461634E+01   -0.442761291555037673E+01    0.165032781551535436E+03
    0.280008329854341786E+01    0.160738070685366797E+10    0.781349648288942262E+03    0.171212650628542917E+01   -0.200692411684691230E+01   -0.127741637615941528E+01   -0.278346882538401186E+01    0.165037070488402492E+03
    0.278117738495565980E+01    0.160825210720741105E+10    0.740352984504876758E+03   -0.211139773100931905E+00   -0.168340297436751918E+01   -0.472979215364873706E+01   -0.727683203974653026E+00    0.165038017916902334E+03
    0.263692445930607988E+01    0.173551025826966071E+10    0.790997906644697650E+03    0.128724916959564517E+01   -0.310960664735365633E+01   -0.470398691429221483E+01   -0.437162342321993691E+01    0.165039491866756407E+03
    0.244609044158546896E+01    0.163027841053565454E+10    0.415988523844493557E+03    0.121847389277650819E+01   -0.204035213562072659E+01   -0.455633458750232911E+01   -0.292802274012588493E+01    0.165051256065964537E+03
    0.277632664445677024E+01    0.161050066483744073E+10    0.665627139562583807E+03    0.161292555792204695E+00   -0.195446829849507786E+01   -0.393501760772515397E+01   -0.457747816339214531E+01    0.165057399615231589E+03
    0.246803808411756798E+01    0.155957801022886086E+10    0.349045865160360677E+03   -0.201796210533665255E+01   -0.142758555850774016E+01   -0.180170371079534153E+01   -0.215431307810069317E+01    0.165068678103854694E+03
    0.276196108860261980E+01    0.157717758587356782E+10    0.865694973011187017E+03   -0.661353088522336208E+00   -0.195633693470208136E+01   -0.155482195594332140E+01   -0.186325076040510762E+01    0.165075595026511621E+03
    0.270278482098964412E+01    0.160707037582181239E+10    0.541287418397822535E+03    0.108644257502802954E+01   -0.133280114638041880E+01   -0.109418487132923481E+01   -0.351230490903592019E+01    0.165078198236051833E+03
    0.260818944307273082E+01    0.155248211886244893E+10    0.478166850357752537E+03   -0.345416583046276315E-01   -0.133535605140501179E+01   -0.116596035132603326E+01   -0.464384289991219212E+01    0.165085319144187821E+03
