    0.234047111868858337E+01    0.226456219296455383E+10    0.172102527618408203E+04    0.607278823852539062E+00   -0.193052673339843750E+01   -0.821492671966552734E+00   -0.579834723472595215E+01   -0.186301880164322113E+12   -0.601896350544151559E+01    1
    0.230838093161582947E+01    0.154185535697221756E+10    0.110469679832458496E+04   -0.491261482238769531E+00   -0.138065564632415771E+01   -0.416050493717193604E+01   -0.596337997913360596E+01   -0.386606119945347519E+11   -0.602146350544152753E+01    1
    0.212441894412040710E+01    0.158098226099848771E+10    0.102941291332244873E+04    0.480083942413330078E+00   -0.428719747066497803E+01   -0.123026204109191895E+01   -0.472022366523742676E+01   -0.649993635512729073E+10   -0.602396350544153325E+01    1
    0.200766497850418091E+01    0.182230074165225053E+10    0.153352241516113281E+04   -0.444443368911743164E+01   -0.333423972129821777E+00   -0.126096904277801514E+01   -0.498133671283721924E+01   -0.420453895590185642E+10   -0.602646350544152298E+01    1
    0.229960840940475464E+01    0.238771222801804543E+10    0.216522293090820312E+04   -0.446667432785034180E+01   -0.209009814262390137E+01   -0.216117560863494873E+01   -0.272742998600006104E+01   -0.283062172073998785E+10   -0.602896350544150561E+01    1
    0.203640624880790710E+01    0.261663707349300385E+10    0.181462721824645996E+04    0.229357242584228516E+00   -0.353498411178588867E+01   -0.293147563934326172E+01   -0.341382265090942383E+01   -0.193487732916793013E+10   -0.603146350544150955E+01    1
    0.200698405504226685E+01    0.161600781694412231E+10    0.850979256629943848E+03   -0.476068687438964844E+01   -0.189768683910369873E+01   -0.353522872924804688E+01   -0.201585960388183594E+01   -0.171081916666085315E+10   -0.603396350544152682E+01    1
    0.205607813596725464E+01    0.254295540347695351E+10    0.197317676544189453E+04   -0.129656600952148438E+01   -0.164864301681518555E+00   -0.395826709270477295E+01   -0.483283853530883789E+01   -0.169151042084758496E+10   -0.603646350544153165E+01    1
    0.204994732141494751E+01    0.142475208510637283E+10    0.137616233825683594E+04   -0.250752973556518555E+01   -0.196089148521423340E+01   -0.340962052345275879E+01   -0.252546644210815430E+01   -0.865332162002972007E+09   -0.603896350544152227E+01    1
    0.211174237728118896E+01    0.152226061063647294E+10    0.136101846694946289E+04   -0.135363674163818359E+01   -0.252385640144348145E+01   -0.184977042675018311E+01   -0.175865185260772705E+01   -0.801685448580953002E+09   -0.604146350544151556E+01    1
    0.216766864061355591E+01    0.244607618135571480E+10    0.189768021106719971E+04   -0.221083164215087891E+00   -0.256097817420959473E+01   -0.202064180374145508E+01   -0.554999756813049316E+01   -0.653506864835291386E+09   -0.604396350544152039E+01    1
    0.200824368000030518E+01    0.203558559309721017E+10    0.204811005592346191E+04   -0.542943286895751953E+01   -0.515260505676269531E+01   -0.183437740802764893E+01   -0.181006336212158203E+01   -0.408557395568154335E+09   -0.604646350544152966E+01    1
    0.234926220774650574E+01    0.268327381227374077E+10    0.178993253707885742E+04   -0.517346382141113281E+00   -0.197309339046478271E+01   -0.158892810344696045E+01   -0.440117526054382324E+01   -0.385792298415292144E+09   -0.604896350544152206E+01    1
    0.201655891537666321E+01    0.230478569005846977E+10    0.217821376323699951E+04   -0.522261381149291992E+01   -0.142350304126739502E+01   -0.367069172859191895E+01   -0.559383559226989746E+01   -0.363983282226537943E+09   -0.605146350544152156E+01    1
    0.232192137837409973E+01    0.205368112886190438E+10    0.222934107780456543E+04   -0.169400930404663086E+01   -0.376311171054840088E+01   -0.213597035408020020E+01   -0.107513737678527832E+01   -0.288290191093670011E+09   -0.605396350544152995E+01    1
    0.223304605484008789E+01    0.264458969582676888E+10    0.153408150672912598E+04   -0.233610296249389648E+01   -0.527385628223419189E+01   -0.529444420337677002E+01   -0.834185600280761719E+00   -0.250727329664098978E+09   -0.605646350544151790E+01    1
    0.203530058264732361E+01    0.269906456909894943E+10    0.115900712013244629E+04   -0.398040771484375000E+00   -0.312017762660980225E+01   -0.270962333679199219E+01   -0.352021300792694092E+01   -0.135433846332098663E+09   -0.605896350544151829E+01    1
    0.265392059087753296E+01    0.151329901673436189E+10    0.202736370563507080E+04   -0.410062360763549805E+01   -0.153667581081390381E+01   -0.295939815044403076E+01   -0.326039314270019531E+01   -0.108822907149443969E+09   -0.606146350544153112E+01    1
    0.229327127337455750E+01    0.271439378675341606E+10    0.225935249328613281E+04   -0.224546432495117188E+01   -0.307141935825347900E+01   -0.527465522289276123E+01   -0.215410244464874268E+01   -0.102824536848678842E+09   -0.606396350544153950E+01    1
    0.218095624446868896E+01    0.161967037778496742E+10    0.222089676856994629E+04   -0.517068386077880859E+01   -0.317057812213897705E+01   -0.181423008441925049E+01   -0.169817590713500977E+01   -0.613825737290463448E+08   -0.606646350544153368E+01    1
    0.206980696320533752E+01    0.168630819999098778E+10    0.176431553363800049E+04   -0.606762886047363281E+00   -0.149885594844818115E+01   -0.401723420619964600E+01   -0.354964721202850342E+01   -0.499340336000236124E+08   -0.606896350544153407E+01    1
    0.206063681840896606E+01    0.145163386655807495E+10    0.127417187690734863E+04   -0.178398323059082031E+01   -0.293318438529968262E+01   -0.136167705059051514E+01   -0.516148316860198975E+01   -0.470454942410802320E+08   -0.607146350544153712E+01    1
    0.207755935192108154E+01    0.205412249965429330E+10    0.166913728713989258E+04   -0.466367435455322266E+01   -0.450129961967468262E+01   -0.334601819515228271E+01   -0.311446666717529297E+00   -0.469297685834179297E+08   -0.607396350544151886E+01    1
    0.247257047891616821E+01    0.184588799349784851E+10    0.173071591854095459E+04   -0.216841793060302734E+01   -0.369336569309234619E+01   -0.252089846134185791E+01   -0.308340167999267578E+01   -0.265244887074444033E+08   -0.607646350544150149E+01    1
    0.215137758851051331E+01    0.219012487548351288E+10    0.150664680004119873E+04   -0.293576526641845703E+01   -0.427641105651855469E+01   -0.210873234272003174E+01   -0.306882083415985107E+01   -0.459977004441694543E+07   -0.607896350544150277E+01    1
    0.210340002179145813E+01    0.263972378285765648E+10    0.116887145042419434E+04   -0.224169540405273438E+01   -0.508681368827819824E+01   -0.410930871963500977E+01   -0.117752122879028320E+01   -0.425872886908445228E+07   -0.608146350544151737E+01    1
    0.232836595177650452E+01    0.274538458360314417E+10    0.152670125961303711E+04   -0.515291929244995117E+01   -0.463102555274963379E+01   -0.555526256561279297E+01   -0.522449254989624023E+01   -0.292668222506992659E+07   -0.608396350544153197E+01    1
    0.207661828398704529E+01    0.248013482190608978E+10    0.194392793178558350E+04    0.273779392242431641E+00   -0.128818988800048828E+00   -0.131158018112182617E+01   -0.264868462085723877E+01   -0.102374288109237840E+07   -0.608646350544153236E+01    1
    0.238770183920860291E+01    0.238589215688228607E+10    0.173408489227294922E+04   -0.439807939529418945E+01   -0.532325756549835205E+01   -0.332307350635528564E+01   -0.353436720371246338E+01   -0.646897043958693743E+06   -0.608896350544152032E+01    1
    0.209570333361625671E+01    0.187134257048964500E+10    0.127809588909149170E+04   -0.267893981933593750E+01   -0.467680191993713379E+01   -0.348348963260650635E+01   -0.371686649322509766E+01   -0.505184045119080867E+06   -0.609146350544151804E+01    1
    0.241778972744941711E+01    0.256375308523893356E+10    0.194085626602172852E+04    0.306097030639648438E+00   -0.465124726295471191E+00   -0.112827908992767334E+01   -0.578745603561401367E+01   -0.243845104349903238E+06   -0.609396350544151844E+01    1
    0.207603165507316589E+01    0.226951336316943216E+10    0.111435275077819824E+04    0.106545448303222656E+00   -0.191841602325439453E+00   -0.509178435802459717E+01   -0.571973454952239990E+01   -0.230166402041471592E+06   -0.609646350544151083E+01    1
    0.253111904859542847E+01    0.169929305201292038E+10    0.162165384292602539E+04   -0.340891838073730469E+01   -0.220443248748779297E+01   -0.357780003547668457E+01   -0.539550662040710449E+01   -0.229209989013973740E+06   -0.609896350544150234E+01    1
    0.213674128055572510E+01    0.178885573651433015E+10    0.828896689414978027E+03   -0.833254337310791016E+00   -0.459853756427764893E+01   -0.354576337337493896E+01   -0.258246409893035889E+01   -0.143164669715850760E+06   -0.610146350544149918E+01    1
    0.240160527825355530E+01    0.258854810625433922E+10    0.164607958793640137E+04   -0.373743629455566406E+01   -0.409630286693572998E+01   -0.519873511791229248E+01   -0.216077613830566406E+01   -0.102684817374319973E+06   -0.610396350544150579E+01    1
    0.231802275776863098E+01    0.194720375881433511E+10    0.695924806594848633E+03   -0.552589464187622070E+01   -0.454100096225738525E+01   -0.578170108795166016E+01   -0.402780103683471680E+01   -0.818869056888896739E+05   -0.610646350544152394E+01    1
    0.226410859823226929E+01    0.178257495346546197E+10    0.770412731170654297E+03   -0.537007617950439453E+01   -0.642571806907653809E+00   -0.153455758094787598E+01   -0.535865271091461182E+01   -0.702751298744484229E+05   -0.610896350544153233E+01    1
    0.220116490125656128E+01    0.273984561351180077E+10    0.651337552070617676E+03   -0.413218259811401367E+01   -0.415773117542266846E+01   -0.529448819160461426E+01   -0.182529795169830322E+01   -0.609755821301755423E+05   -0.611146350544151318E+01    1
    0.245458108186721802E+01    0.207169224079489732E+10    0.179741733074188232E+04    0.223736763000488281E-01   -0.410092484951019287E+01   -0.383678984642028809E+01   -0.245208406448364258E+01   -0.528091439422110780E+05   -0.611396350544150202E+01    1
    0.283119454979896545E+01    0.262458791494607925E+10    0.156339924335479736E+04   -0.556811857223510742E+01   -0.386443841457366943E+01   -0.362334823608398438E+01   -0.560626745223999023E+01   -0.490961937853742857E+05   -0.611646350544151840E+01    1
    0.218211364746093750E+01    0.160310205496788049E+10    0.213348286151885986E+04   -0.228197336196899414E+01   -0.592967212200164795E+01   -0.398083806037902832E+01   -0.198330152034759521E+01   -0.459614287573836264E+05   -0.611896350544151613E+01    1
    0.266763502359390259E+01    0.277522778305649757E+10    0.858714985847473145E+03   -0.546154594421386719E+01   -0.329481697082519531E+01   -0.425829255580902100E+01   -0.156398606300354004E+01   -0.395791590482815955E+05   -0.612146350544151030E+01    1
    0.231190800666809082E+01    0.243004665426611900E+10    0.495812702178955078E+03   -0.528791618347167969E+01   -0.312070512771606445E+01   -0.107449007034301758E+01   -0.504483318328857422E+01   -0.304902773921567459E+05   -0.612396350544150803E+01    1
    0.242005550861358643E+01    0.147870816434860253E+10    0.167675011157989502E+04   -0.289670658111572266E+01   -0.783148884773254395E+00   -0.401840686798095703E+00   -0.379084110260009766E+01   -0.247104011617623364E+05   -0.612646350544151108E+01    1
    0.202103999257087708E+01    0.265890782767057419E+10    0.453618812561035156E+03    0.174965667724609375E+01   -0.977448105812072754E+00   -0.476695775985717773E+00   -0.564818823337554932E+01   -0.247043510273252541E+05   -0.612896350544151858E+01    1
    0.263973113894462585E+01    0.241654675853252411E+10    0.864783096313476562E+03   -0.527519893646240234E+01   -0.300814890861511230E+01   -0.290603077411651611E+01   -0.484016525745391846E+01   -0.242891649324752434E+05   -0.613146350544150476E+01    1
    0.258000889420509338E+01    0.218285650861859322E+10    0.148502652645111084E+04   -0.392304325103759766E+01   -0.266529142856597900E+01   -0.269079387187957764E+01   -0.230237352848052979E+01   -0.228023147317330986E+05   -0.613396350544150160E+01    1
    0.280086550116539001E+01    0.278496019237756729E+10    0.112686984539031982E+04    0.141162872314453125E+01   -0.496358513832092285E+00   -0.496073591709136963E+01   -0.186118662357330322E+01   -0.209414905560043771E+05   -0.613646350544149932E+01    1
    0.281933951377868652E+01    0.274822240778207779E+10    0.114282433986663818E+04   -0.108824348449707031E+01   -0.839126586914062500E+00   -0.329504370689392090E+01   -0.412270009517669678E+01   -0.195908494348664935E+05   -0.613896350544150327E+01    1
    0.210367831587791443E+01    0.230819847970128059E+10    0.488361406326293945E+03   -0.460914182662963867E+01   -0.247520613670349121E+01   -0.419879794120788574E+00   -0.202161455154418945E+01   -0.187861543725676311E+05   -0.614146350544151343E+01    1
    0.282820445299148560E+01    0.200530635663747811E+10    0.203359608650207520E+04   -0.462333822250366211E+01   -0.389197754859924316E+01   -0.534362554550170898E+01   -0.501826965808868408E+01   -0.185997574646775829E+05   -0.614396350544152714E+01    1
    0.275941199064254761E+01    0.167314283264875412E+10    0.228443317413330078E+04   -0.183422136306762695E+01   -0.104675638675689697E+01   -0.283070540428161621E+01   -0.281437718868255615E+01   -0.177722548810178560E+05   -0.614646350544152309E+01    1
    0.345910236239433289E+01    0.276859713698148727E+10    0.203611569404602051E+04   -0.549189949035644531E+01   -0.313530099391937256E+01   -0.718479752540588379E+00   -0.392291629314422607E+01   -0.170614613571579794E+05   -0.614896350544151282E+01    1
    0.252640119194984436E+01    0.261452147727608681E+10    0.204633669853210449E+04   -0.164753150939941406E+01   -0.332291758060455322E+01   -0.115556859970092773E+01   -0.214996469020843506E+01   -0.149465793207122861E+05   -0.615146350544152742E+01    1
    0.269891014695167542E+01    0.264149143287777901E+10    0.597621607780456543E+03   -0.482494258880615234E+01   -0.896574139595031738E+00   -0.853559732437133789E+00   -0.383737277984619141E+01   -0.148729359139546632E+05   -0.615396350544151360E+01    1
    0.201292690634727478E+01    0.260291274204492569E+10    0.692905831336975098E+03   -0.212110805511474609E+01   -0.396318519115447998E+01   -0.157350361347198486E+01   -0.404413640499114990E+01   -0.140597814318993187E+05   -0.615646350544150067E+01    1
    0.281493750214576721E+01    0.255244879251241684E+10    0.524368572235107422E+03   -0.590018796920776367E+01   -0.129893231391906738E+01   -0.496551740169525146E+01   -0.382716393470764160E+01   -0.132770194979647586E+05   -0.615896350544150195E+01    1
    0.478427642583847046E+01    0.279498270965337753E+10    0.793487834930419922E+03   -0.415425395965576172E+01   -0.229100704193115234E+01   -0.162037754058837891E+01   -0.463521122932434082E+00   -0.122963198728041098E+05   -0.616146350544151922E+01    1
    0.257517462968826294E+01    0.262093068789124537E+10    0.716002392768859863E+03   -0.469543123245239258E+01   -0.581624150276184082E+01   -0.183830380439758301E+00   -0.477520608901977539E+01   -0.122831529469406269E+05   -0.616396350544152849E+01    1
    0.429558533430099487E+01    0.277891284580707598E+10    0.160980598926544189E+04   -0.594412231445312500E+01   -0.411843717098236084E+01   -0.373674666881561279E+01   -0.227680563926696777E+00   -0.121557907563956596E+05   -0.616646350544150668E+01    1
    0.340255650877952576E+01    0.272076466078162193E+10    0.939100193977355957E+03   -0.438284730911254883E+01   -0.183154320716857910E+01   -0.790058970451354980E+00   -0.185003900527954102E+01   -0.119717093180336433E+05   -0.616896350544149996E+01    1
    0.543499872088432312E+01    0.278570675573825884E+10    0.212812094688415527E+04    0.192256832122802734E+01   -0.526744937896728516E+01   -0.315264594554901123E+01   -0.149919140338897705E+01   -0.119614607714466692E+05   -0.617146350544152167E+01    1
    0.429438829421997070E+01    0.278304594658255577E+10    0.375488090515136719E+03   -0.121843719482421875E+01   -0.203607702255249023E+01   -0.211185657978057861E+01   -0.575025236606597900E+01   -0.119137666205442019E+05   -0.617396350544153449E+01    1
    0.237114730477333069E+01    0.268460517526626587E+10    0.493348407745361328E+03   -0.246454381942749023E+01   -0.397287440299987793E+01   -0.381239926815032959E+01   -0.488952863216400146E+01   -0.118231663399694044E+05   -0.617646350544151179E+01    1
    0.439006784558296204E+01    0.276658438282608986E+10    0.755951690673828125E+03   -0.598726034164428711E+01   -0.134804356098175049E+01   -0.427833473682403564E+01   -0.560675811767578125E+01   -0.117541612145117142E+05   -0.617896350544150152E+01    1
    0.430852434039115906E+01    0.278423688099026680E+10    0.145262389183044434E+04    0.745706558227539062E+00   -0.410503113269805908E+01   -0.259105181694030762E+01   -0.356738913059234619E+01   -0.116820016164915123E+05   -0.618146350544150103E+01    1
    0.412543186545372009E+01    0.277755048018336296E+10    0.489086318016052246E+03    0.136798095703125000E+01   -0.457855689525604248E+01   -0.475438892841339111E+01   -0.384746325016021729E+01   -0.116189037413505339E+05   -0.618396350544151829E+01    1
    0.410551798343658447E+01    0.277004667667031336E+10    0.154576616287231445E+04   -0.125498771667480469E-01   -0.230757415294647217E+01   -0.431569576263427734E+01   -0.442578470706939697E+01   -0.115289233439981745E+05   -0.618646350544152934E+01    1
    0.248363631963729858E+01    0.244477240403771448E+10    0.355480003356933594E+03   -0.486243343353271484E+01   -0.512725317478179932E+01   -0.421048700809478760E+01   -0.499646472930908203E+01   -0.114464928463269807E+05   -0.618896350544151730E+01    1
    0.267321926355361938E+01    0.255588458410739899E+10    0.510752844810485840E+03   -0.401193714141845703E+01   -0.413256454467773438E+01   -0.467798888683319092E+01   -0.360361933708190918E+01   -0.112786982155081878E+05   -0.619146350544153012E+01    1
    0.344891667366027832E+01    0.274900864117622423E+10    0.690198826789855957E+03   -0.222999858856201172E+01   -0.215192270278930664E+01   -0.476062417030334473E+01   -0.452336311340332031E+00   -0.112045768737231210E+05   -0.619396350544153673E+01    1
    0.437071138620376587E+01    0.275057002369046259E+10    0.687834429740905762E+03   -0.269009542465209961E+01   -0.167098081111907959E+01   -0.682959079742431641E+00   -0.502351641654968262E+01   -0.111140382535737299E+05   -0.619646350544151137E+01    1
    0.463943123817443848E+01    0.274119139439463615E+10    0.140085833072662354E+04   -0.448280334472656250E+00   -0.535983395576477051E+01   -0.394374382495880127E+01   -0.996741056442260742E+00   -0.107387070256605875E+05   -0.619896350544150465E+01    1
    0.352973127365112305E+01    0.269312981541752815E+10    0.187966601848602295E+04   -0.895400047302246094E+00   -0.114401292800903320E+01   -0.615041971206665039E+00   -0.134779679775238037E+01   -0.107195644248139452E+05   -0.620146350544151748E+01    1
    0.475540143251419067E+01    0.273117187737345695E+10    0.683312582969665527E+03    0.282692909240722656E+00   -0.406492495536804199E+01   -0.587100648880004883E+01   -0.234603202342987061E+01   -0.105329838405183800E+05   -0.620396350544150987E+01    1
    0.286968070268630981E+01    0.256967425443410921E+10    0.517157244682312012E+03   -0.482092809677124023E+01   -0.578268420696258545E+01   -0.424297285079956055E+01   -0.904462337493896484E+00   -0.105256723550222632E+05   -0.620646350544149783E+01    1
    0.539711964130401611E+01    0.272744572780251503E+10    0.176978747844696045E+04    0.103356313705444336E+01   -0.417181849479675293E+01   -0.992047548294067383E+00   -0.347392201423645020E+01   -0.104687941404734011E+05   -0.620896350544150710E+01    1
    0.405714529752731323E+01    0.272911670295119286E+10    0.528146910667419434E+03   -0.215645790100097656E+00   -0.234034109115600586E+01   -0.242406249046325684E+01   -0.217124068737030029E+01   -0.104621443630350550E+05   -0.621146350544150838E+01    1
    0.356127300858497620E+01    0.275814599999547005E+10    0.101880137920379639E+04    0.893617153167724609E+00   -0.463001132011413574E+01   -0.291805744171142578E+01   -0.556687223911285400E+01   -0.102702456812009787E+05   -0.621396350544150700E+01    1
    0.483105570077896118E+01    0.270987640336394310E+10    0.921515154838562012E+03   -0.484892940521240234E+01   -0.256428337097167969E+01   -0.593875515460968018E+01   -0.393955886363983154E+01   -0.101398511939272266E+05   -0.621646350544150472E+01    1
    0.384795305132865906E+01    0.269821074663519859E+10    0.119978420734405518E+04    0.972486019134521484E+00   -0.542796850204467773E+00   -0.901373863220214844E+00   -0.879653692245483398E+00   -0.100912315392006694E+05   -0.621896350544153709E+01    1
    0.501887688040733337E+01    0.269840026271939278E+10    0.226663260459899902E+04   -0.152550220489501953E+00   -0.428306937217712402E+00   -0.202640676498413086E+01   -0.993888974189758301E+00   -0.981648419865947108E+04   -0.622146350544152416E+01    1
    0.447044017910957336E+01    0.269727666736006737E+10    0.123357276916503906E+04    0.191296434402465820E+01   -0.346316063404083252E+01   -0.549788045883178711E+01   -0.575438654422760010E+01   -0.963326078515699373E+04   -0.622396350544153076E+01    1
    0.525674071907997131E+01    0.268986887199521065E+10    0.435698080062866211E+03    0.375463485717773438E+00   -0.277944087982177734E+01   -0.371551072597503662E+01   -0.185492813587188721E+01   -0.957698534863823443E+04   -0.622646350544153204E+01    1
    0.303819423913955688E+01    0.264099139043927193E+10    0.123926584720611572E+04   -0.259400510787963867E+01   -0.401486778259277344E+01   -0.456687569618225098E+00   -0.258948254585266113E+01   -0.954529456367376952E+04   -0.622896350544151112E+01    1
    0.380320841073989868E+01    0.267255956962466240E+10    0.948859024047851562E+03   -0.174673700332641602E+01   -0.344961762428283691E+00   -0.580377495288848877E+01   -0.108778810501098633E+01   -0.946460149561891922E+04   -0.623146350544149907E+01    1
    0.400359851121902466E+01    0.267460540992140770E+10    0.191189818382263184E+04   -0.255078458786010742E+01   -0.289219415187835693E+01   -0.376375401020050049E+01   -0.363479089736938477E+01   -0.945656444140608801E+04   -0.623396350544151101E+01    1
    0.514350944757461548E+01    0.265972406361103058E+10    0.221491627693176270E+04   -0.368346214294433594E+00   -0.184494853019714355E+00   -0.388515043258666992E+01   -0.319991290569305420E+01   -0.891539612625227528E+04   -0.623646350544152739E+01    1
    0.345178911089897156E+01    0.257442215738773394E+10    0.104707841873168945E+04   -0.450368785858154297E+01   -0.465617322921752930E+01   -0.380836164951324463E+01   -0.261441278457641602E+01   -0.879135774378655151E+04   -0.623896350544154199E+01    1
    0.414200225472450256E+01    0.265774414557576180E+10    0.108415441513061523E+04   -0.125763273239135742E+01   -0.530969882011413574E+01   -0.572637784481048584E+01   -0.118287420272827148E+01   -0.874723607234786687E+04   -0.624146350544154416E+01    1
    0.507531821727752686E+01    0.265140602432727814E+10    0.426636862754821777E+03   -0.146011114120483398E+01   -0.185602390766143799E+01   -0.234850358963012695E+01   -0.222500967979431152E+01   -0.870994613378938811E+04   -0.624396350544154188E+01    1
    0.441289943456649780E+01    0.265051394861698151E+10    0.197190480232238770E+04    0.163602447509765625E+01   -0.201371026039123535E+01   -0.230001926422119141E+00   -0.411999464035034180E+00   -0.869996579019796445E+04   -0.624646350544154139E+01    1
    0.365028372406959534E+01    0.263777086711406755E+10    0.350862312316894531E+03   -0.406465959548950195E+01   -0.863631963729858398E+00   -0.403169488906860352E+01   -0.385960900783538818E+01   -0.868453161994279799E+04   -0.624896350544154089E+01    1
    0.473573893308639526E+01    0.264737418214559603E+10    0.716210293769836426E+03    0.150707149505615234E+01   -0.935662865638732910E+00   -0.586308717727661133E+00   -0.550942218303680420E+01   -0.863123878711167526E+04   -0.625146350544151908E+01    1
    0.306952673196792603E+01    0.263616148052573204E+10    0.603109169006347656E+03   -0.209401035308837891E+01   -0.456926107406616211E+01   -0.252303850650787354E+01   -0.137924551963806152E+01   -0.851193663688329616E+04   -0.625396350544150437E+01    1
    0.464373186230659485E+01    0.264072420109629631E+10    0.976034331321716309E+03   -0.565762519836425781E-01   -0.125440478324890137E+01   -0.356263232231140137E+01   -0.400089454650878906E+01   -0.849211080596567626E+04   -0.625646350544151275E+01    1
    0.289076367020606995E+01    0.220391337904453278E+10    0.229531280994415283E+04   -0.353831720352172852E+01   -0.553074181079864502E+01   -0.479559588432312012E+01   -0.148631572723388672E+01   -0.846438647272298476E+04   -0.625896350544152913E+01    1
    0.232214543223381042E+01    0.275927292897105217E+10    0.176280336380004883E+04    0.179425096511840820E+01   -0.520470178127288818E+01   -0.507214629650115967E+01   -0.219905376434326172E-01   -0.844551657998147493E+04   -0.626146350544153396E+01    1
    0.531415045261383057E+01    0.263584878732085228E+10    0.562685537338256836E+03   -0.213406658172607422E+01   -0.468817555904388428E+01   -0.144917142391204834E+01   -0.165304648876190186E+01   -0.837433923258172763E+04   -0.626396350544151304E+01    1
    0.393758606910705566E+01    0.262392602543830872E+10    0.568697500228881836E+03   -0.307181167602539062E+01   -0.585683691501617432E+01   -0.596248769760131836E+01   -0.185228490829467773E+01   -0.824198137924012553E+04   -0.626646350544151076E+01    1
    0.512833428382873535E+01    0.263141216078519821E+10    0.124739687442779541E+04    0.196271228790283203E+01   -0.522125172615051270E+01   -0.285040354728698730E+01   -0.538885366916656494E+01   -0.824160480965828901E+04   -0.626896350544153069E+01    1
    0.506236752867698669E+01    0.262824655878782272E+10    0.164320509433746338E+04   -0.486935615539550781E+01   -0.975826978683471680E-01   -0.167290949821472168E+01   -0.193378436565399170E+01   -0.823256288153034075E+04   -0.627146350544152575E+01    1
    0.496823027729988098E+01    0.262442590119600296E+10    0.117527227401733398E+04   -0.591194009780883789E+01   -0.284042108058929443E+01   -0.112667798995971680E+01   -0.376498925685882568E+01   -0.821404042489598942E+04   -0.627396350544150305E+01    1
    0.359338009357452393E+01    0.260746479504346848E+10    0.104802589416503906E+04   -0.109087753295898438E+01   -0.126047158241271973E+01   -0.362161660194396973E+01   -0.387205588817596436E+01   -0.819959471594974821E+04   -0.627646350544151854E+01    1
    0.324677127599716187E+01    0.259688964753270149E+10    0.686026024818420410E+03   -0.290867424011230469E+01   -0.324702394008636475E+01   -0.127188277244567871E+01   -0.579982817173004150E+01   -0.813612055376700664E+04   -0.627896350544151893E+01    1
    0.221219131350517273E+01    0.145572921412944794E+10    0.108253209590911865E+04   -0.277786350250244141E+01   -0.417962980270385742E+01   -0.397136700153350830E+01   -0.377608537673950195E+00   -0.795472288342814136E+04   -0.628146350544150600E+01    1
    0.340106239914894104E+01    0.264611574200868654E+10    0.621126818656921387E+03    0.213098526000976562E-01   -0.521593809127807617E+01   -0.478749239444732666E+01   -0.283919620513916016E+01   -0.781863889965910494E+04   -0.628396350544150373E+01    1
    0.299855715036392212E+01    0.179910768992900848E+10    0.197040908336639404E+04   -0.549353790283203125E+01   -0.335331094264984131E+01   -0.395006453990936279E+01   -0.127085888385772705E+01   -0.774098059003798608E+04   -0.628646350544151566E+01    1
