    0.227823796868324280E+01    0.164213145071864128E+10    0.178709774017333984E+04   -0.469636392593383789E+01   -0.517384529113769531E+01   -0.417937302589416504E+01   -0.370263004302978516E+01   -0.812224388122558594E+00   -0.566207647101308632E+10   -0.605896350544151829E+01    1
    0.242179140448570251E+01    0.209195596057295799E+10    0.190067939758300781E+04   -0.281336641311645508E+01   -0.598927795886993408E+01   -0.202192068099975586E+01   -0.204353964328765869E+01   -0.220536339282989502E+01   -0.421562661508926010E+10   -0.606146350544153112E+01    1
    0.226389497518539429E+01    0.183060227953553224E+10    0.176244835853576660E+04   -0.371088743209838867E+01   -0.186416602134704590E+01   -0.472319841384887695E+01   -0.462105381488800049E+01   -0.603495955467224121E+00   -0.285738078342465782E+10   -0.606396350544153950E+01    1
    0.238364279270172119E+01    0.140147169263720512E+10    0.119422512054443359E+04   -0.412624120712280273E+01   -0.409072709083557129E+01   -0.755227446556091309E+00   -0.552814114093780518E+01   -0.447927868366241455E+01   -0.257479199177338552E+10   -0.606646350544153368E+01    1
    0.215790310502052307E+01    0.181837749202013040E+10    0.175748305320739746E+04   -0.434828472137451172E+01   -0.485629570484161377E+01   -0.558648276329040527E+01   -0.506237447261810303E+01   -0.243472015857696533E+01   -0.243868965891961145E+10   -0.606896350544153407E+01    1
    0.221018129587173462E+01    0.205502482623457909E+10    0.185144107341766357E+04   -0.147724151611328125E+00   -0.221599352359771729E+01   -0.339715039730072021E+01   -0.222216618061065674E+01   -0.544521760940551758E+01   -0.163979032445468998E+10   -0.607146350544153712E+01    1
    0.263063234090805054E+01    0.170589002856373787E+10    0.229116575717926025E+04   -0.480484390258789062E+01   -0.348964476585388184E+01   -0.233469593524932861E+01   -0.429201507568359375E+01   -0.279483926296234131E+01   -0.107041311446977425E+10   -0.607396350544151886E+01    1
    0.200477814674377441E+01    0.149015005208611488E+10    0.127272014617919922E+04   -0.312007427215576172E+01   -0.514102077484130859E+01   -0.504399418830871582E+00   -0.368214476108551025E+01   -0.192212283611297607E+01   -0.901364605549064398E+09   -0.607646350544150149E+01    1
    0.225082391500473022E+01    0.176427773391723633E+10    0.209919683933258057E+04   -0.962853431701660156E-01   -0.472797560691833496E+01   -0.287515890598297119E+01   -0.499190783500671387E+01   -0.412331199645996094E+01   -0.813684367264954567E+09   -0.607896350544150277E+01    1
    0.238366511464118958E+01    0.157118542954325676E+10    0.164062182903289795E+04    0.370520114898681641E+00   -0.542592966556549072E+01   -0.459965944290161133E+01   -0.292464888095855713E+01   -0.473856139183044434E+01   -0.654001546588799000E+09   -0.608146350544151737E+01    1
    0.217067939043045044E+01    0.140231059716820717E+10    0.154986183643341064E+04   -0.212454509735107422E+01   -0.570892381668090820E+01   -0.895699024200439453E+00   -0.561650025844573975E+01   -0.485318255424499512E+01   -0.315193475044215977E+09   -0.608396350544153197E+01    1
    0.205126452445983887E+01    0.167906233503580093E+10    0.198652236461639404E+04   -0.373683881759643555E+01   -0.894164085388183594E+00   -0.323769307136535645E+01   -0.596022999286651611E+01   -0.136010992527008057E+01   -0.252150347854137629E+09   -0.608646350544153236E+01    1
    0.218736368417739868E+01    0.238886040879726410E+10    0.150281589031219482E+04   -0.154514122009277344E+01   -0.444875013828277588E+01   -0.324378776550292969E+01   -0.510117495059967041E+01   -0.396574401855468750E+01   -0.226143368968050659E+09   -0.608896350544152032E+01    1
    0.209897610545158386E+01    0.154256300036311150E+10    0.112206737995147705E+04   -0.164375305175781250E+00   -0.328623569011688232E+01   -0.429630374908447266E+01   -0.248418188095092773E+01   -0.338866996765136719E+01   -0.145993023221057743E+09   -0.609146350544151804E+01    1
    0.239839091897010803E+01    0.223210818859934807E+10    0.220543806552886963E+04    0.162418746948242188E+01   -0.256950688362121582E+01   -0.941048383712768555E+00   -0.486051034927368164E+01   -0.663984060287475586E+00   -0.116015855258737117E+09   -0.609396350544151844E+01    1
    0.222070494294166565E+01    0.217375431945085526E+10    0.124828629493713379E+04   -0.103049278259277344E-01   -0.362281787395477295E+01   -0.866085648536682129E+00   -0.225403475761413574E+01   -0.957464218139648438E+00   -0.104817286086605545E+08   -0.609646350544151083E+01    1
    0.228926417231559753E+01    0.180659907572150254E+10    0.179539434909820557E+04    0.839893341064453125E+00   -0.346516191959381104E+01   -0.536348640918731689E+01   -0.245366442203521729E+01   -0.124167358875274658E+01   -0.907240250358072110E+07   -0.609896350544150234E+01    1
    0.235272377729415894E+01    0.238431368958473206E+10    0.147581343650817871E+04   -0.295215892791748047E+01   -0.157213461399078369E+01   -0.107606005668640137E+01   -0.231100094318389893E+01   -0.272529673576354980E+01   -0.183846253822122281E+07   -0.610146350544149918E+01    1
    0.235108551383018494E+01    0.255931912559628487E+10    0.168815414905548096E+04   -0.511176109313964844E+00   -0.632827877998352051E+00   -0.180409920215606689E+01   -0.276984286308288574E+01   -0.253227210044860840E+01   -0.152945361686084559E+07   -0.610396350544150579E+01    1
    0.247746127843856812E+01    0.243448261407852173E+10    0.151849775314331055E+04   -0.532800960540771484E+01   -0.372509157657623291E+01   -0.584841835498809814E+01   -0.433410072326660156E+01   -0.275373888015747070E+01   -0.476292668963438424E+06   -0.610646350544152394E+01    1
    0.244351044297218323E+01    0.177728242095589662E+10    0.100447731018066406E+04   -0.593449020385742188E+01   -0.449064481258392334E+01   -0.265797936916351318E+01   -0.589250600337982178E+01   -0.513376700878143311E+01   -0.386009585180955066E+06   -0.610896350544153233E+01    1
    0.255091401934623718E+01    0.228043670689821243E+10    0.135521452426910400E+04   -0.595464706420898438E+01   -0.504085671901702881E+01   -0.433514177799224854E+01   -0.361646997928619385E+01   -0.210464465618133545E+01   -0.270093718870225886E+06   -0.611146350544151318E+01    1
    0.248935219645500183E+01    0.181594328542947769E+10    0.154546945095062256E+04   -0.286289978027343750E+01   -0.545593357086181641E+01   -0.744534730911254883E+00   -0.517408525943756104E+01   -0.187807703018188477E+01   -0.219198737880264322E+06   -0.611396350544150202E+01    1
    0.214283162355422974E+01    0.207043546746611619E+10    0.144768838882446289E+04   -0.450759363174438477E+01   -0.467301642894744873E+01   -0.551228356361389160E+01   -0.254796981811523438E+00   -0.573281085491180420E+01   -0.133664055503627897E+06   -0.611646350544151840E+01    1
    0.208571708202362061E+01    0.220990972128629684E+10    0.757256555557250977E+03   -0.166736221313476562E+01   -0.405461454391479492E+01   -0.655837297439575195E+00   -0.241333973407745361E+01   -0.143042278289794922E+01   -0.111618015968732550E+06   -0.611896350544151613E+01    1
    0.264340841770172119E+01    0.262913855115771294E+10    0.205677680969238281E+04   -0.444363975524902344E+01   -0.132100009918212891E+01   -0.124637854099273682E+01   -0.124967658519744873E+01   -0.325073683261871338E+01   -0.973374480480492930E+05   -0.612146350544151030E+01    1
    0.247705155611038208E+01    0.252397579268097925E+10    0.893755483627319336E+03   -0.582750654220581055E+01   -0.455617117881774902E+01   -0.273913121223449707E+01   -0.241243922710418701E+01   -0.588853597640991211E+01   -0.957301254789518280E+05   -0.612396350544150803E+01    1
    0.253947246074676514E+01    0.177162344067931199E+10    0.164661126136779785E+04   -0.304921865463256836E+01   -0.235688030719757080E+01   -0.257137584686279297E+01   -0.412575459480285645E+01   -0.597715473175048828E+01   -0.857082865487941599E+05   -0.612646350544151108E+01    1
    0.244434574246406555E+01    0.276891033022880602E+10    0.128036050796508789E+04    0.130759620666503906E+01   -0.116648125648498535E+01   -0.334498643875122070E+01   -0.226574492454528809E+01   -0.265809953212738037E+01   -0.750037861396112712E+05   -0.612896350544151858E+01    1
    0.205334693193435669E+01    0.245096109593749046E+10    0.625699090957641602E+03   -0.347638082504272461E+01   -0.191573023796081543E+01   -0.464917480945587158E+01   -0.177748918533325195E+01   -0.336165189743041992E+01   -0.731064725416701258E+05   -0.613146350544150476E+01    1
    0.287813279032707214E+01    0.255126135840177536E+10    0.220604650974273682E+04   -0.549394750595092773E+01   -0.543868446350097656E+01   -0.255221343040466309E+01   -0.535673868656158447E+01   -0.542387008666992188E+01   -0.712458522193849203E+05   -0.613396350544150160E+01    1
    0.234374034404754639E+01    0.226203639526724815E+10    0.133158485889434814E+04   -0.390046977996826172E+01   -0.307285594940185547E+01   -0.410283243656158447E+01   -0.538103735446929932E+01   -0.118865597248077393E+01   -0.697669874388266617E+05   -0.613646350544149932E+01    1
    0.265003114938735962E+01    0.262204994954943705E+10    0.181199150085449219E+04   -0.253713369369506836E+01   -0.300794827938079834E+01   -0.659175395965576172E+00   -0.113926684856414795E+01   -0.563828194141387939E+01   -0.478236513843567664E+05   -0.613896350544150327E+01    1
    0.304823055863380432E+01    0.259072929137110710E+10    0.220348434448242188E+04   -0.589678478240966797E+01   -0.436925768852233887E+01   -0.335301411151885986E+01   -0.375856268405914307E+01   -0.125748503208160400E+01   -0.370361070115370458E+05   -0.614146350544151343E+01    1
    0.204170155525207520E+01    0.276173597134232569E+10    0.310790944099426270E+03   -0.510330867767333984E+01   -0.225198590755462646E+01   -0.464149653911590576E+01   -0.332483768463134766E+00   -0.496436190605163574E+01   -0.295201113563475847E+05   -0.614396350544152714E+01    1
    0.246276634931564331E+01    0.268466876399636269E+10    0.866108465194702148E+03   -0.295324897766113281E+01   -0.107157683372497559E+01   -0.302587795257568359E+01   -0.132177579402923584E+01   -0.595230281352996826E+01   -0.268326228710058058E+05   -0.614646350544152309E+01    1
    0.284803926944732666E+01    0.254001982100129128E+10    0.194318037033081055E+04   -0.343017578125000000E+01   -0.524577355384826660E+01   -0.124130880832672119E+01   -0.238093757629394531E+01   -0.389735054969787598E+01   -0.233474323523277089E+05   -0.614896350544151282E+01    1
    0.235626795887947083E+01    0.276167413276076317E+10    0.202455406188964844E+04   -0.260433340072631836E+01   -0.414925467967987061E+01   -0.532362484931945801E+01   -0.373730063438415527E+00   -0.533998847007751465E+00   -0.227428255526468056E+05   -0.615146350544152742E+01    1
    0.273394724726676941E+01    0.153594227179646492E+10    0.170690267086029053E+04   -0.545618724822998047E+01   -0.359510350227355957E+01   -0.668601393699645996E+00   -0.496141040325164795E+01   -0.547207975387573242E+01   -0.217848892013201257E+05   -0.615396350544151360E+01    1
    0.258333840966224670E+01    0.249299399659514475E+10    0.827144312858581543E+03   -0.453439712524414062E+01   -0.427011287212371826E+01   -0.351551699638366699E+01   -0.272243785858154297E+01   -0.379319286346435547E+01   -0.207191064284164495E+05   -0.615646350544150067E+01    1
    0.237375167012214661E+01    0.256677084135532379E+10    0.146624641418457031E+04   -0.280535221099853516E+01   -0.585813009738922119E+01   -0.588765478134155273E+01   -0.519175279140472412E+01   -0.313163888454437256E+01   -0.206768128966035874E+05   -0.615896350544150195E+01    1
    0.238251271843910217E+01    0.161288455187320733E+10    0.103769891262054443E+04   -0.444431304931640625E-01   -0.112703740596771240E+01   -0.189355981349945068E+01   -0.329802632331848145E+01   -0.792318820953369141E+00   -0.177812420290556693E+05   -0.616146350544151922E+01    1
    0.236035829782485962E+01    0.171820540710091591E+10    0.102860121726989746E+04   -0.597333049774169922E+01   -0.400135159492492676E+00   -0.700432062149047852E+00   -0.280446338653564453E+01   -0.212484562397003174E+01   -0.167495646369938258E+05   -0.616396350544152849E+01    1
    0.262605571746826172E+01    0.206978966265678430E+10    0.126776819229125977E+04   -0.440351915359497070E+01   -0.115636074542999268E+01   -0.584501016139984131E+01   -0.383528316020965576E+01   -0.169360220432281494E+01   -0.153404540955012362E+05   -0.616646350544150668E+01    1
    0.322414287924766541E+01    0.262258541166067171E+10    0.196160321235656738E+04   -0.428610134124755859E+01   -0.261393427848815918E+01   -0.509919118881225586E+01   -0.341362380981445312E+01   -0.329192554950714111E+01   -0.145478652304132665E+05   -0.616896350544149996E+01    1
    0.349535423517227173E+01    0.276895291717648506E+10    0.162296764850616455E+04   -0.450575208663940430E+01   -0.990979671478271484E+00   -0.335302162170410156E+01   -0.138197493553161621E+01   -0.224232816696166992E+01   -0.143963736624798657E+05   -0.617146350544152167E+01    1
    0.258676826953887939E+01    0.252141532537460327E+10    0.534902262687683105E+03   -0.461286640167236328E+01   -0.182524967193603516E+01   -0.541856718063354492E+01   -0.427425777912139893E+01   -0.447690045833587646E+01   -0.142316739003967887E+05   -0.617396350544153449E+01    1
    0.320893850922584534E+01    0.247736216992497444E+10    0.187298552989959717E+04   -0.546321630477905273E+01   -0.573835301399230957E+01   -0.485717117786407471E+01   -0.151797080039978027E+01   -0.457581388950347900E+01   -0.141983820813954153E+05   -0.617646350544151179E+01    1
    0.312556210160255432E+01    0.268558784199833918E+10    0.226839106082916260E+04   -0.393448352813720703E+00   -0.141362714767456055E+01   -0.375985586643218994E+01   -0.149902153015136719E+01   -0.274894630908966064E+01   -0.140756619622601302E+05   -0.617896350544150152E+01    1
    0.353607174754142761E+01    0.277849731054067612E+10    0.140476648807525635E+04   -0.467040777206420898E+01   -0.134217882156372070E+01   -0.466013610363006592E+01   -0.266330122947692871E+00   -0.391067755222320557E+01   -0.129775496117508064E+05   -0.618146350544150103E+01    1
    0.243691149353981018E+01    0.199506215388059640E+10    0.135701351165771484E+04   -0.323061418533325195E+01   -0.503978776931762695E+01   -0.341389596462249756E+01   -0.353975021839141846E+01   -0.278312730789184570E+01   -0.124488604505865369E+05   -0.618396350544151829E+01    1
    0.324550727009773254E+01    0.277468540369153070E+10    0.125678889751434326E+04   -0.516388607025146484E+01   -0.376979827880859375E+00   -0.788395285606384277E+00   -0.411256670951843262E+00   -0.408906805515289307E+01   -0.124013385450003370E+05   -0.618646350544152934E+01    1
    0.370060697197914124E+01    0.277565748619198799E+10    0.213733582496643066E+04   -0.237149524688720703E+01   -0.201896524429321289E+01   -0.547992110252380371E+01   -0.196550452709197998E+01   -0.149858593940734863E+00   -0.119611788346671401E+05   -0.618896350544151730E+01    1
    0.542144638299942017E+01    0.278007902811408043E+10    0.171902816295623779E+04   -0.268081855773925781E+01   -0.196477389335632324E+01   -0.769522905349731445E+00   -0.839877247810363770E+00   -0.836152553558349609E+00   -0.118590416031664936E+05   -0.619146350544153012E+01    1
    0.483891969919204712E+01    0.277899060240626335E+10    0.417618560791015625E+03   -0.483631849288940430E+01   -0.333366823196411133E+01   -0.237363052368164062E+01   -0.122479963302612305E+01   -0.411463022232055664E+00   -0.118428488323111287E+05   -0.619396350544153673E+01    1
    0.448975512385368347E+01    0.278194560319662142E+10    0.105184249877929688E+04   -0.300336837768554688E+00   -0.442986845970153809E+01   -0.564134073257446289E+01   -0.453063547611236572E+01   -0.376273334026336670E+01   -0.117754617578839261E+05   -0.619646350544151137E+01    1
    0.522718209028244019E+01    0.277569573943853378E+10    0.351148056983947754E+03   -0.124694967269897461E+01   -0.237092435359954834E+01   -0.574632525444030762E+00   -0.106060481071472168E+01   -0.114934051036834717E+01   -0.117309715592488246E+05   -0.619896350544150465E+01    1
    0.542475941777229309E+01    0.276632836109757423E+10    0.161263959407806396E+04   -0.571071481704711914E+01   -0.368265295028686523E+01   -0.482913064956665039E+01   -0.433823597431182861E+01   -0.223352408409118652E+01   -0.115331784920137670E+05   -0.620146350544151748E+01    1
    0.509098759293556213E+01    0.276908526174187660E+10    0.152781670093536377E+04   -0.554492473602294922E+00   -0.584961426258087158E+01   -0.591957020759582520E+01   -0.540237879753112793E+01   -0.547876846790313721E+01   -0.115174758412026495E+05   -0.620396350544150987E+01    1
    0.256926807761192322E+01    0.274152658950924873E+10    0.395591068267822266E+03    0.302212238311767578E+00   -0.290279495716094971E+01   -0.441374659538269043E+00   -0.266698050498962402E+01   -0.486570668220520020E+01   -0.114148020982957332E+05   -0.620646350544149783E+01    1
    0.459016963839530945E+01    0.275797273529052782E+10    0.194162540435791016E+04    0.260564327239990234E+00   -0.183022820949554443E+01   -0.114476680755615234E-01   -0.305100417137145996E+01   -0.280357468128204346E+01   -0.113018714394636663E+05   -0.620896350544150710E+01    1
    0.386726006865501404E+01    0.273658350332379341E+10    0.106952755451202393E+04   -0.434078693389892578E+01   -0.101433420181274414E+01   -0.141289043426513672E+01   -0.314952993392944336E+01   -0.778798341751098633E+00   -0.112672212733999859E+05   -0.621146350544150838E+01    1
    0.467318284511566162E+01    0.275378021280527115E+10    0.830583381652832031E+03    0.899057865142822266E+00   -0.443820941448211670E+01   -0.175730216503143311E+01   -0.329524326324462891E+01   -0.605210065841674805E+00   -0.111364541358572624E+05   -0.621396350544150700E+01    1
    0.430195876955986023E+01    0.276141019369363785E+10    0.147582106590270996E+04    0.150502347946166992E+01   -0.449764001369476318E+01   -0.393054020404815674E+01   -0.413871932029724121E+01   -0.198443877696990967E+01   -0.111129427915301731E+05   -0.621646350544150472E+01    1
    0.505326852202415466E+01    0.274842400822520304E+10    0.227795605659484863E+04    0.643683910369873047E+00   -0.243112564086914062E+00   -0.447936880588531494E+01   -0.320420086383819580E+01   -0.456309163570404053E+01   -0.110505193352103379E+05   -0.621896350544153709E+01    1
    0.278196612000465393E+01    0.273590336226701784E+10    0.379486012458801270E+03   -0.634689331054687500E+00   -0.186546277999877930E+01   -0.239615070819854736E+01   -0.103358316421508789E+01   -0.525747799873352051E+01   -0.110467083305844953E+05   -0.622146350544152416E+01    1
    0.495896792411804199E+01    0.274439541631937027E+10    0.223057847023010254E+04   -0.727627754211425781E+00   -0.331868398189544678E+01   -0.275290703773498535E+01   -0.563084936141967773E+01   -0.404659652709960938E+01   -0.108874789505683893E+05   -0.622396350544153076E+01    1
    0.466611951589584351E+01    0.273785902824401855E+10    0.155774538516998291E+04   -0.520063400268554688E+00   -0.135228681564331055E+01   -0.277459931373596191E+01   -0.480370938777923584E+01   -0.479173529148101807E+01   -0.107873488215006873E+05   -0.622646350544153204E+01    1
    0.349436205625534058E+01    0.267789293893337250E+10    0.174255840778350830E+04    0.129041671752929688E+01   -0.224889779090881348E+01   -0.314640283584594727E+00   -0.570558035373687744E+01   -0.138999116420745850E+01   -0.107692955839425213E+05   -0.622896350544151112E+01    1
    0.400522759556770325E+01    0.271401883826494217E+10    0.209498469829559326E+04   -0.548432350158691406E+00   -0.584316086769104004E+01   -0.845219850540161133E+00   -0.240874278545379639E+01   -0.905485510826110840E+00   -0.107218170225699887E+05   -0.623146350544149907E+01    1
    0.345812332630157471E+01    0.272331537726044655E+10    0.778088378906250000E+03   -0.245759248733520508E+01   -0.406019675731658936E+01   -0.576346850395202637E+01   -0.340533900260925293E+01   -0.188691365718841553E+01   -0.106731263058436343E+05   -0.623396350544151101E+01    1
    0.430497723817825317E+01    0.272894052133202553E+10    0.112624888420104980E+04    0.190620517730712891E+01   -0.216438889503479004E+01   -0.164989435672760010E+01   -0.299621415138244629E+01   -0.470284581184387207E+00   -0.105556687127167716E+05   -0.623646350544152739E+01    1
    0.428560826182365417E+01    0.272620028876900673E+10    0.486995148658752441E+03    0.127278184890747070E+01   -0.322053623199462891E+01   -0.380177772045135498E+01   -0.416598129272460938E+01   -0.380796825885772705E+01   -0.103839243390501360E+05   -0.623896350544154199E+01    1
    0.492719483375549316E+01    0.272076641093015671E+10    0.133944325447082520E+04   -0.307545709609985352E+01   -0.165740096569061279E+01   -0.590510845184326172E+01   -0.207913362979888916E+01   -0.231895494461059570E+01   -0.103597885191072510E+05   -0.624146350544154416E+01    1
    0.476363906264305115E+01    0.271745221298813868E+10    0.519498634338378906E+03   -0.331879138946533203E+01   -0.592358422279357910E+01   -0.446619629859924316E+00   -0.486707603931427002E+01   -0.267105531692504883E+01   -0.102621804627311885E+05   -0.624396350544154188E+01    1
    0.327909469604492188E+01    0.265923510544657707E+10    0.137515573501586914E+04    0.692897319793701172E+00   -0.341542482376098633E+00   -0.712751269340515137E+00   -0.102037560939788818E+01   -0.468858611583709717E+01   -0.102037529500477794E+05   -0.624646350544154139E+01    1
    0.414421358704566956E+01    0.272449964443564415E+10    0.141353051662445068E+04    0.164210224151611328E+01   -0.325512993335723877E+01   -0.415040087699890137E+01   -0.457553672790527344E+01   -0.497722113132476807E+01   -0.101987180502615647E+05   -0.624896350544154089E+01    1
    0.388815256953239441E+01    0.271981991393446970E+10    0.181014721393585205E+04   -0.795373439788818359E+00   -0.532236313819885254E+01   -0.389472126960754395E+01   -0.330584549903869629E+01   -0.451813817024230957E+00   -0.100133051836404939E+05   -0.625146350544151908E+01    1
    0.381746378540992737E+01    0.271909576914310455E+10    0.159994273185729980E+04   -0.116005611419677734E+01   -0.412157535552978516E+01   -0.488257920742034912E+01   -0.598800730705261230E+01   -0.304097628593444824E+01   -0.988572380668114965E+04   -0.625396350544150437E+01    1
    0.276992791891098022E+01    0.238379139525771189E+10    0.208766655921936035E+04    0.370130538940429688E+00   -0.287065386772155762E+00   -0.638779163360595703E+00   -0.125623726844787598E+01   -0.579129838943481445E+01   -0.986441465290303859E+04   -0.625646350544151275E+01    1
