    0.267108668403116756E+01    0.172843772621527433E+10    0.875737951851256639E+03    0.341740625276250043E+00   -0.302152685459057135E+01   -0.420583770290084225E+01   -0.229879710468696619E+01   -0.367476272685839422E+01    0.166480921885399965E+03
    0.255495690441821566E+01    0.169304235717227364E+10    0.553850030770398007E+03    0.188502554761123520E+01   -0.326400555379380863E+01   -0.305978617330381120E+01   -0.194686388953563050E+01   -0.225621547541382839E+01    0.166547883435992844E+03
    0.259523169877684579E+01    0.159516221565560126E+10    0.389122491976121466E+03    0.544253804738141334E+00   -0.121862870413015667E+01   -0.236822801784025616E+01   -0.779072046534794005E+00   -0.582355808843240297E+01    0.166556495354998276E+03
    0.283126647195652836E+01    0.158697033989908743E+10    0.798890959828597715E+03   -0.594477278501445383E+00   -0.170319662126306248E+01   -0.153603687380568221E+01   -0.404487568669717490E+01   -0.501230439075436607E+01    0.166672556290293187E+03
    0.258512400804758968E+01    0.161866525216642666E+10    0.538652422723782593E+03    0.118007057366983581E+01   -0.207631069909931298E+01   -0.549150173783905338E+01   -0.286969446704664621E+01   -0.127862360060813174E+01    0.166676115841239749E+03
    0.275896209014700844E+01    0.149779530890923238E+10    0.718225937244008492E+03   -0.246504370307208376E+01   -0.109416695580745227E+01   -0.245859499642914248E+01   -0.171572926876487220E+01   -0.369640746919847629E+01    0.166734661378252554E+03
    0.275661935415303905E+01    0.159546528130500531E+10    0.640313796761510957E+03   -0.160060950233143373E+00   -0.155030335877741976E+01   -0.322379019855898630E+01   -0.876431596615221409E+00   -0.516737458497020796E+01    0.166739830772521742E+03
    0.263192402559720717E+01    0.161492513570233369E+10    0.350981265711537958E+03    0.921668922039042826E-02   -0.139252055029391641E+01   -0.188780474199835702E+01   -0.381126142101179788E+01   -0.240834337273031318E+01    0.166751117049982383E+03
    0.270160871563906291E+01    0.154510891499516010E+10    0.657307875554694078E+03   -0.176030846129773710E+01   -0.176655686124241118E+01   -0.458259554409568004E+00   -0.248249957079529437E+01   -0.386561348753406531E+01    0.166808320282316004E+03
    0.272930650700629851E+01    0.167022941208689785E+10    0.829920156112118207E+03    0.163979595805641676E+01   -0.251299284817404711E+01   -0.319706027404325033E+01   -0.316399288068446705E+01   -0.116975260861293329E+01    0.166866741075563141E+03
    0.258726424370998798E+01    0.159551693662115049E+10    0.555575974132627607E+03    0.109394878738586776E+01   -0.249709868150544123E+01   -0.541524533843482203E+00   -0.268534143413501303E+01   -0.513504631112318055E+01    0.166895288275351362E+03
    0.278190958574161629E+01    0.157858288614863229E+10    0.592377598688836088E+03   -0.110622247998954037E+01   -0.110788139385855544E+01   -0.343307659603936699E+01   -0.394269986496449087E+01   -0.195402811697700152E+01    0.166909155486800557E+03
    0.272859911144902423E+01    0.166501299708124137E+10    0.540347550476126116E+03    0.162235266342463635E+01   -0.292027185651498922E+01   -0.189491412763783451E+01   -0.219789255080085821E+01   -0.153433951480748920E+01    0.166910522779025484E+03
    0.268722608004072994E+01    0.158145024658157206E+10    0.475867322978294396E+03    0.925146487361834247E+00   -0.964365862138080843E+00   -0.581384807238164836E+01   -0.146037191813398159E+01   -0.411646233297075881E+01    0.166912921289105640E+03
    0.255592139934291129E+01    0.167356435783523703E+10    0.699473502494936611E+03   -0.324675667668116397E+00   -0.273416157069333021E+01   -0.364416320534581439E+01   -0.152101040487415951E+01   -0.302196589553491624E+01    0.166927046586146588E+03
    0.272009900545332872E+01    0.158121597125824904E+10    0.644654480110264785E+03   -0.777445679677867041E+00   -0.140823413488686633E+01   -0.426070583602792041E+01   -0.550269151760710518E+01   -0.130747788857269853E+01    0.166963134659101968E+03
    0.262942923497854908E+01    0.153926537015689826E+10    0.446938860305847129E+03   -0.630881660342288875E+00   -0.926456067715788478E+00   -0.273141744502889861E+01   -0.277193738890928243E+01   -0.304819688494406726E+01    0.167013797387662379E+03
    0.249214745125538162E+01    0.164602748680264902E+10    0.373827484275005020E+03    0.492684110169543388E+00   -0.216573569954743483E+01   -0.411427105062153942E+01   -0.466762379623381030E+01   -0.115931358151457697E+01    0.167017605653814826E+03
    0.261160108350348619E+01    0.167873010230258226E+10    0.475959291743471795E+03    0.147022664211157306E+01   -0.243547809435038065E+01   -0.495784826754175256E+01   -0.140385229795393141E+01   -0.347973974286777388E+01    0.167020275087558474E+03
    0.257102047485339291E+01    0.165486927507462096E+10    0.544875424804734280E+03    0.333621085984408872E+00   -0.251206947048449614E+01   -0.410948874054431279E+01   -0.103474055687657529E+01   -0.121893871197155157E+01    0.167081326032968605E+03
    0.271922255224261677E+01    0.174196456610470605E+10    0.799877151914742740E+03   -0.367176156605735216E+00   -0.360932166662034071E+01   -0.354548185687158579E+01   -0.525307116427545751E+01   -0.478574774923136737E+01    0.167091686020952210E+03
    0.276109669502500488E+01    0.156348589343867826E+10    0.649881152518541853E+03    0.627894857566747788E+00   -0.137247991307992212E+01   -0.476763611342577054E+01   -0.153330788897555337E+01   -0.360395800926974008E+01    0.167098728960810547E+03
    0.233389986182902831E+01    0.168296682796171904E+10    0.345490220518636306E+03   -0.111872639642875349E+01   -0.263932979473182217E+01   -0.308478973307889470E+01   -0.324617773860116898E+01   -0.279059169678201080E+01    0.167099608856551725E+03
    0.251370818477765301E+01    0.157288924409313154E+10    0.380109405137176907E+03   -0.181908996648546140E+01   -0.157270694609884742E+01   -0.749459226902574827E+00   -0.194426911620101706E+01   -0.280829114898136556E+01    0.167113585744040250E+03
    0.269449679751898330E+01    0.151402231878511214E+10    0.614219678066213191E+03   -0.167261460099096126E+01   -0.155405819602108863E+01   -0.975500292477723185E+00   -0.544422645937177130E+01   -0.281286552208516749E+01    0.167115230480764069E+03
    0.242864491829205109E+01    0.168015788444229317E+10    0.408214103309917505E+03   -0.221181875639870462E+00   -0.245148756053891947E+01   -0.399643863449548586E+01   -0.406846829242687491E+01   -0.571616861563049383E+01    0.167118137555995503E+03
    0.285362045993153224E+01    0.169941861057237196E+10    0.106487516666439387E+04    0.553234600566614887E+00   -0.328462064419221411E+01   -0.287756821510740624E+01   -0.393528557498817033E+01   -0.427614273625783170E+01    0.167182003436094703E+03
    0.238562358785555340E+01    0.167729140716009879E+10    0.368102062598977284E+03    0.795339390408154046E+00   -0.260121642481382764E+01   -0.316263948606281975E+01   -0.340130474054528031E+01   -0.421467318939856916E+01    0.167189826206414750E+03
    0.264387231215083052E+01    0.159175737182462978E+10    0.548747904012512322E+03    0.321608187185471017E+00   -0.147698093757749049E+01   -0.411023210204001721E+01   -0.166542811215638942E+01   -0.186806273972272940E+01    0.167192749309032791E+03
    0.270501375082726359E+01    0.165387037928574419E+10    0.526502037747043346E+03   -0.938749779886793867E+00   -0.240110291475424464E+01   -0.221839897815088216E+01   -0.581397424760036863E+01   -0.138656231240834948E+01    0.167204903608970540E+03
    0.282642119303549144E+01    0.155136197476513052E+10    0.760803825520353030E+03   -0.103659875522623768E+01   -0.121470053721454008E+01   -0.104835068982044621E+01   -0.449874376335727177E+01   -0.343447492826158340E+01    0.167207702360806252E+03
    0.238461535804848257E+01    0.160769552821728325E+10    0.366203587299908747E+03    0.127342488892625916E+01   -0.179434141139355141E+01   -0.345392116305971397E+01   -0.542575040176384427E+01   -0.834497989210271740E+00    0.167210470934897529E+03
    0.264487055570729535E+01    0.163061017671473575E+10    0.381411750967265846E+03    0.594490061541632642E+00   -0.152819714082840807E+01   -0.211937772804243751E+01   -0.265897710242121121E+01   -0.340071936551461995E+01    0.167244770748961628E+03
    0.268290349949065643E+01    0.152248972359507084E+10    0.697309276493012703E+03   -0.251928190190954737E+01   -0.167053169772289856E+01   -0.193803414463635004E+01   -0.994763774785193178E+00   -0.345054358197868760E+01    0.167256654907549773E+03
    0.258914445818917782E+01    0.164643961632988167E+10    0.378557052306182129E+03   -0.269506021170949239E+00   -0.172770690962023199E+01   -0.394034511255503039E+01   -0.434027139273569151E+01   -0.295492998111676197E+01    0.167264777054109260E+03
    0.280103293104141748E+01    0.152838394423095465E+10    0.890996168731756825E+03    0.127917011485310450E+01   -0.195026285894324136E+01   -0.109380336872847472E+01   -0.444600750531632993E+01   -0.718834924898642313E+00    0.167311543283694704E+03
    0.269308794073922408E+01    0.161877052033778191E+10    0.864971307622198083E+03    0.198339507540026627E+01   -0.288004236215020359E+01   -0.206434469467234694E+01   -0.441114724303435324E+01   -0.307423386175282243E+01    0.167321141668061330E+03
    0.257789427986679254E+01    0.168396622124503589E+10    0.498455436133421699E+03    0.724630164967625667E+00   -0.326553922402510866E+01   -0.203722233510593620E+01   -0.959996999032332710E+00   -0.480565128692174071E+01    0.167330152134954915E+03
    0.265272627992582954E+01    0.173053922421255398E+10    0.654940451131639065E+03    0.187806657761027740E+01   -0.298379884640660231E+01   -0.428540693055702704E+01   -0.252339436682835583E+01   -0.259660415810255163E+01    0.167360074185448894E+03
    0.239831637191313796E+01    0.156418849998101950E+10    0.363940001100600625E+03   -0.777827706802725061E+00   -0.173732881812752105E+01   -0.441366828477755213E+00   -0.429553956916435986E+01   -0.328807004628703403E+01    0.167362056870825285E+03
    0.267039388045286241E+01    0.159288492810029650E+10    0.402336046199441569E+03   -0.376601165369931934E-01   -0.110235527317876247E+01   -0.199240074486634988E+01   -0.326967500430967561E+01   -0.472069934511021394E+01    0.167393591609280179E+03
    0.246041059130229645E+01    0.165250770820520115E+10    0.437365508345025717E+03   -0.352297558451546422E+00   -0.263897314535705174E+01   -0.276618957997711723E+01   -0.201899658017446892E+01   -0.283830025408177899E+01    0.167420122734821462E+03
    0.272216479242160592E+01    0.159187795067707109E+10    0.579631412487168973E+03   -0.373310949391427727E-01   -0.137500056965235196E+01   -0.192821137025703049E+01   -0.289606793094732851E+01   -0.355270291016133610E+01    0.167451255704477575E+03
    0.285339867756165466E+01    0.157118173198349667E+10    0.705046758893472088E+03   -0.598365945045582492E-01   -0.154854169072044101E+01   -0.189890629732211558E+01   -0.281238965322160617E+01   -0.260625022799454875E+01    0.167471895462985174E+03
    0.263245742462045040E+01    0.156803830149343562E+10    0.541123600674555519E+03    0.125049662115398075E+01   -0.114265847185302416E+01   -0.396649085167425941E+01   -0.824433424434656281E+00   -0.282391065897246607E+01    0.167478680634642103E+03
    0.252035586452948968E+01    0.156500783740720272E+10    0.364207695162365440E+03   -0.710474636213842992E+00   -0.122261923601053812E+01   -0.685808840289403143E+00   -0.275331443359039518E+01   -0.380685019736981678E+01    0.167485794599515089E+03
    0.253572221101373518E+01    0.157323866405390477E+10    0.343045520315209046E+03   -0.111941029585021035E+01   -0.101570987518103806E+01   -0.446250933245826076E+01   -0.356178605482816835E+01   -0.470590686489883492E+01    0.167506369586215186E+03
    0.238010341210182297E+01    0.169826024663060808E+10    0.442237335642133075E+03   -0.930269690728751542E+00   -0.297450480971925746E+01   -0.256337263525825598E+01   -0.294364736592398302E+01   -0.389850662073993481E+01    0.167550154252322073E+03
    0.268132443211300853E+01    0.157387081607074475E+10    0.469000097082280945E+03    0.163850852019030491E+01   -0.101117626103428115E+01   -0.260733872525979615E+01   -0.121094389740501995E+01   -0.369391067292117281E+01    0.167557371877346952E+03
    0.274574038563477352E+01    0.159574661885244560E+10    0.767797258253528867E+03    0.101449262243068183E+01   -0.207850187671679354E+01   -0.330277515260885712E+01   -0.169849035408777738E+01   -0.306490240790713031E+01    0.167566378421373344E+03
    0.260948401617697989E+01    0.161773732967478633E+10    0.566724614893815215E+03   -0.468448793192511204E+00   -0.193848176760976454E+01   -0.453657621016055046E+01   -0.468291502626668965E+01   -0.178685330988442548E+01    0.167583647103319862E+03
    0.252748937992142508E+01    0.162908859346788192E+10    0.432960511662963029E+03    0.549374067716518866E+00   -0.207224229787484093E+01   -0.112499300947322034E+01   -0.166004481087673206E+01   -0.254505518511028228E+01    0.167587927580772060E+03
    0.248385613073005151E+01    0.170378791465350270E+10    0.379796478988957233E+03    0.638158583486803543E+00   -0.300520679205906927E+01   -0.180535922332626519E+01   -0.288690370706693589E+01   -0.258006164405091720E+01    0.167589519338068527E+03
    0.273855808375200693E+01    0.152238408585262799E+10    0.624173460630997056E+03   -0.790390789916803449E+00   -0.121241227475867674E+01   -0.185325454972096448E+01   -0.477618663919034248E+01   -0.498433533577895638E+01    0.167591565801065940E+03
    0.281475487013032755E+01    0.171124499278630900E+10    0.756050307422288142E+03    0.950874384284119856E+00   -0.317446369300535469E+01   -0.280098549012159515E+01   -0.549182847716792111E+01   -0.495783710705833069E+01    0.167595774798002736E+03
    0.254584537987231352E+01    0.160005482891711164E+10    0.403970772592108744E+03    0.109133457359563479E+00   -0.141469046565260648E+01   -0.892101800542347334E+00   -0.326681119839869449E+01   -0.513837389428107016E+01    0.167617124431110511E+03
    0.259387000104360643E+01    0.155388944333965254E+10    0.485167799250692497E+03    0.126519344364974806E+00   -0.112855562175296420E+01   -0.360993533481809070E+01   -0.436101415605443599E+01   -0.445251057303814779E+01    0.167617328236771556E+03
    0.257515527234466290E+01    0.164947754985503030E+10    0.507495644089403186E+03   -0.121777606979045405E+01   -0.226654628667056990E+01   -0.288563014232750659E+01   -0.138472704552401282E+01   -0.380255457240866246E+01    0.167617408397819332E+03
    0.245460231067821821E+01    0.163616102152695036E+10    0.569510375816010310E+03   -0.156688304969582859E+00   -0.230063679037399016E+01   -0.473880622250935968E+01   -0.503791240652591643E+01   -0.473526447700561626E+00    0.167628684441757230E+03
    0.274472308766212292E+01    0.157561326404928708E+10    0.531023629292075157E+03    0.198810270798151834E+00   -0.107631649569939825E+01   -0.295822152770814117E+01   -0.280921811646590447E+01   -0.224934256206703020E+01    0.167657443963253684E+03
    0.248764514598337838E+01    0.167305401733211184E+10    0.473458747407647706E+03   -0.460872216546979629E+00   -0.239683830517535412E+01   -0.524062885279751800E+01   -0.251656555257303571E+01   -0.859297692839362526E+00    0.167663359252848323E+03
    0.249339665748636286E+01    0.161158754241630864E+10    0.392292013684495089E+03    0.107612412035077654E+00   -0.168226700603315660E+01   -0.366379047858627782E+01   -0.568803226273577422E+01   -0.293841383813563972E+01    0.167675447767911976E+03
    0.268769771153586134E+01    0.176788894242548084E+10    0.757871821090360527E+03    0.537522125280586849E+00   -0.396125233480378336E+01   -0.332972410065216762E+01   -0.327792074437489189E+01   -0.358556342678887541E+01    0.167689800315717605E+03
    0.232090496579424688E+01    0.173238922556616688E+10    0.373970638879244234E+03   -0.778305040715844498E+00   -0.330886147788774521E+01   -0.325350962784424169E+01   -0.403353988208938752E+01   -0.583479631649159547E+01    0.167691151354406912E+03
    0.284609142282974492E+01    0.160622594640121603E+10    0.738648785677812839E+03    0.276062473676167208E+00   -0.224470422184890328E+01   -0.115778422395946556E+01   -0.507480240178980591E+01   -0.559729768750689516E+01    0.167757029548787870E+03
    0.259204823847160304E+01    0.160677301871535826E+10    0.384862951600385372E+03   -0.682360518881075961E+00   -0.146568575408824397E+01   -0.437501145623732679E+01   -0.284576665955220776E+01   -0.384781178293730619E+01    0.167766058872165758E+03
    0.254674277286448492E+01    0.165100788336419654E+10    0.353412634315185301E+03   -0.579804017094567747E+00   -0.235683204278652703E+01   -0.170028212494291786E+01   -0.418587723266638534E+01   -0.294102883698276951E+01    0.167773232254059906E+03
    0.267311514197944033E+01    0.172168190136477160E+10    0.804614862616860364E+03   -0.641294951926922430E+00   -0.317145311807667163E+01   -0.349050062328340704E+01   -0.190725908517773313E+01   -0.425657701265306088E+01    0.167784049960797944E+03
    0.277148937085424807E+01    0.159189983861169314E+10    0.603173865718513980E+03   -0.112858955185286636E+01   -0.139584742633738301E+01   -0.241525183647470509E+01   -0.135379622908567576E+01   -0.404413483822397257E+01    0.167785728179145423E+03
    0.238340529812240032E+01    0.169709069963200974E+10    0.363091839793375641E+03    0.474578695266744788E+00   -0.258774231488959972E+01   -0.338849082552480763E+01   -0.138854408887970671E+01   -0.422906738540944271E+01    0.167788651391710431E+03
    0.283662259953924822E+01    0.157693714312615514E+10    0.703304441333917794E+03    0.191884689254951368E+01   -0.180647842603947062E+01   -0.173451077294555578E+01   -0.512662414280020595E+01   -0.515598196298909439E+01    0.167797352956200740E+03
    0.252576508541817857E+01    0.170474727876501727E+10    0.591976157335608832E+03   -0.671407479950758557E-02   -0.353641035053824027E+01   -0.239818604506645761E+01   -0.526587617380815587E+01   -0.489046230942837390E+00    0.167817121523123433E+03
    0.248133316739386434E+01    0.173421391702377272E+10    0.639451014591997591E+03    0.191415575204218591E+01   -0.317725408744812654E+01   -0.370996347646561286E+01   -0.182873917881793879E+01   -0.167047990939544899E+01    0.167817438101714629E+03
    0.258872530548558499E+01    0.155767075925899792E+10    0.543980280229044070E+03   -0.574616946089385294E+00   -0.165376675049801403E+01   -0.247855593825773823E+01   -0.548872427986692291E+01   -0.158830878539367770E+01    0.167820809046522413E+03
    0.257194883048736811E+01    0.164043303048746681E+10    0.466067470959325192E+03    0.187171214789065044E+01   -0.192462907606503997E+01   -0.534460344149399091E+01   -0.146365584804549265E+01   -0.257627358161769315E+01    0.167833956142383215E+03
    0.245430725645849845E+01    0.165396092403651142E+10    0.389318621236518368E+03    0.296745566416742435E+00   -0.301906849016680967E+01   -0.147318484536934502E+01   -0.216177256946956398E+01   -0.598344916492768686E+01    0.167874847536490250E+03
    0.246047838354791493E+01    0.172609925309544468E+10    0.406934911080866073E+03   -0.558568299603614093E+00   -0.306971656322868469E+01   -0.293103627593800642E+01   -0.539837341019751804E+01   -0.461110354454562188E+01    0.167895843379832684E+03
    0.261166587639312286E+01    0.156943150765057278E+10    0.442459810519145378E+03   -0.240705911888975166E+00   -0.968150058444209094E+00   -0.470509023341543120E+01   -0.334874460051543599E+01   -0.493865262029051699E+01    0.167900227960607992E+03
    0.275513831516480678E+01    0.157199377339856029E+10    0.110855980074636363E+04   -0.142891077817778811E+01   -0.262802966667180726E+01   -0.238444981911167586E+01   -0.488732684665383488E+01   -0.337544599212661023E+01    0.167914831004160931E+03
    0.256594212424244450E+01    0.163582423404661560E+10    0.408704447840762441E+03   -0.146650002748138775E-02   -0.202970335362005194E+01   -0.355521570769920814E+01   -0.229958598466165043E+01   -0.398053874916955364E+01    0.167921556258648792E+03
    0.268977455797310405E+01    0.171929793385667515E+10    0.774782959550193254E+03   -0.312265682801287525E+00   -0.382075559494211303E+01   -0.270033250054032203E+01   -0.438077904810671814E+01   -0.293947703497907220E+01    0.167928171696849034E+03
    0.275787974689989301E+01    0.161075504871029091E+10    0.735205741473746457E+03   -0.607759109003579212E+00   -0.200213061019094996E+01   -0.377318158598874920E+01   -0.423634532773087535E+01   -0.430324557773540306E+01    0.167930167509476519E+03
    0.288598639851082917E+01    0.151969561151784968E+10    0.993165421621960263E+03    0.144342479105224797E+00   -0.157337221886485068E+01   -0.117424843644107924E+01   -0.443094620460520439E+01   -0.460026445024400044E+01    0.167936671002468955E+03
    0.279279527126608906E+01    0.160641942619537592E+10    0.609945477139767263E+03    0.179329459415633607E-01   -0.151232719305643215E+01   -0.255780488634686520E+01   -0.478963395106671275E+01   -0.530075414803844769E+01    0.167939857274318797E+03
