1.089624519365074429e+00 1.153749778669167694e-03
1.098746218059934776e+00 1.220889883553505058e-03
1.107944278277138483e+00 1.277946809361360557e-03
1.117219339270652645e+00 1.362792866102074431e-03
1.126572045645905851e+00 1.362732643690196593e-03
1.136003047404587463e+00 1.379502753797706878e-03
1.145512999989819258e+00 1.368240678609102022e-03
1.155102564331709436e+00 1.445664318206469571e-03
1.164772406893286760e+00 1.419506280578417771e-03
1.174523199716817290e+00 1.456429097483710744e-03
1.184355620470512571e+00 1.386875388056491108e-03
1.194270352495624854e+00 1.353018978332130038e-03
1.204268084853939769e+00 1.292428131202045952e-03
1.214349512375666684e+00 1.228754973039099686e-03
1.224515335707723640e+00 1.183066494149142157e-03
1.234766261362434836e+00 1.147702713832587235e-03
1.245103001766634243e+00 1.112657659408404585e-03
1.255526275311175555e+00 1.088255380297009590e-03
1.266036806400859804e+00 1.083072036341345759e-03
1.276635325504781093e+00 1.104412538114739545e-03
1.287322569207093981e+00 1.150160851202395142e-03
1.298099280258202981e+00 1.197790263760479612e-03
1.308966207626384826e+00 1.246004077662203266e-03
1.319924106549840603e+00 1.290016614706165909e-03
1.330973738589184219e+00 1.394468317723324916e-03
1.342115871680368944e+00 1.455384416469347394e-03
1.353351280188056949e+00 1.512978568526255480e-03
1.364680744959437364e+00 1.537441200850476726e-03
1.376105053378498422e+00 1.548641982727246708e-03
1.387624999420743910e+00 1.553451852916893109e-03
1.399241383708376585e+00 1.564995906741006946e-03
1.410955013565939664e+00 1.548934741935006562e-03
1.422766703076424166e+00 1.540321429522169012e-03
1.434677273137848319e+00 1.512058370018909978e-03
1.446687551520307036e+00 1.476721910463283391e-03
1.458798372923502562e+00 1.431640383971766574e-03
1.471010579034756738e+00 1.408708844310021038e-03
1.483325018587500654e+00 1.378189161158167690e-03
1.495742547420265689e+00 1.341058852571549390e-03
1.508264028536165258e+00 1.310178796976213056e-03
1.520890332162867287e+00 1.268021195563743403e-03
1.533622335813078719e+00 1.234651553266671864e-03
1.546460924345526955e+00 1.204513438479040558e-03
1.559406990026459772e+00 1.200279332795361423e-03
1.572461432591655717e+00 1.181230850251350356e-03
1.585625159308954091e+00 1.197826981108828220e-03
1.598899085041310508e+00 1.274670807116647705e-03
1.612284132310376483e+00 1.393533099909061677e-03
1.625781231360617252e+00 1.481264234447796395e-03
1.639391320223957171e+00 1.470336636178406651e-03
1.653115344784974017e+00 1.467090077952574404e-03
1.666954258846641501e+00 1.521726387607466894e-03
1.680909024196611590e+00 1.502612133918707245e-03
1.694980610674059252e+00 1.531351194422767188e-03
1.709169996237086542e+00 1.526456788612340180e-03
