    0.235441703285526671E+01    0.870609950864385986E+10    0.705402927266438837E+03    0.786051069192018304E+03    0.815534045848513744E+00   -0.371676483467458851E+00   -0.395259168180095166E+01    0.440358109787798213E+01    0.424057110809145821E+00   -0.296443595143078653E+01    0.881688604844152901E+00    0.316542902928798007E-04   -0.153970637578333599E-03   -0.210214593874614319E+01   -0.144910461801848722E+01   -0.371483473876690340E+01   -0.551934164946441541E+01   -0.374438872963279845E+01   -0.770231714288192272E+09
    0.235441699755397638E+01    0.870609954578259850E+10    0.705404680592763270E+03    0.786050840884216655E+03    0.815546752875532688E+00   -0.371678714780765418E+00   -0.395259342176876860E+01    0.440356907170206746E+01    0.424057658509662982E+00   -0.296443514974958688E+01    0.881688604720740510E+00    0.316538990659671725E-04   -0.153970498253277874E-03   -0.210214693314569523E+01   -0.144910227338868669E+01   -0.371483488984523991E+01   -0.551933698499963032E+01   -0.374438891946955277E+01   -0.770231714244332433E+09
    0.235441718228312968E+01    0.870609987847522163E+10    0.705404149804804206E+03    0.786050665277035591E+03    0.815546841606525796E+00   -0.371678205870210387E+00   -0.395259537582249099E+01    0.440357775138505581E+01    0.424056474035710285E+00   -0.296443409067494557E+01    0.881688478911058393E+00    0.316543616402136644E-04   -0.153969957494601105E-03   -0.210214746792336982E+01   -0.144910384368911238E+01   -0.371483513300246315E+01   -0.551933513499246065E+01   -0.374439173467122099E+01   -0.770231714144592285E+09
    0.235441707700981118E+01    0.870609983681675148E+10    0.705404009765299065E+03    0.786049495814142119E+03    0.815557398783701260E+00   -0.371673621217703420E+00   -0.395259218267967238E+01    0.440360301366967377E+01    0.424057399142818703E+00   -0.296443155845252804E+01    0.881688319773468399E+00    0.316540451913738759E-04   -0.153969333004466046E-03   -0.210214700068667248E+01   -0.144910021226460461E+01   -0.371483606755015572E+01   -0.551933711469546573E+01   -0.374439478269632797E+01   -0.770231714060588598E+09
    0.235441677691466866E+01    0.870609950679444122E+10    0.705405034192860285E+03    0.786050166391511425E+03    0.815550441252140490E+00   -0.371680972070847382E+00   -0.395259075204237487E+01    0.440360360377109927E+01    0.424057009413943475E+00   -0.296443097592830185E+01    0.881688479579124440E+00    0.316540484762648034E-04   -0.153969180155950842E-03   -0.210214810800067742E+01   -0.144910167822070601E+01   -0.371483608157797285E+01   -0.551933476776252974E+01   -0.374439139543948052E+01   -0.770231713838030696E+09
    0.235441700112622998E+01    0.870609977167148399E+10    0.705406017926850041E+03    0.786050068585404574E+03    0.815552625264040043E+00   -0.371681706090756236E+00   -0.395259342464244057E+01    0.440356214726741513E+01    0.424055686401576482E+00   -0.296443342637996921E+01    0.881688545685510472E+00    0.316543363316713203E-04   -0.153969886276749285E-03   -0.210214878858210863E+01   -0.144910413966229967E+01   -0.371483407787152942E+01   -0.551933498684408974E+01   -0.374439066608791737E+01   -0.770231713807817817E+09
    0.235441710677349336E+01    0.870609958205131912E+10    0.705403520976348887E+03    0.786050864573524336E+03    0.815525892301445454E+00   -0.371680266364984746E+00   -0.395259444693410966E+01    0.440358845648285246E+01    0.424056754307086559E+00   -0.296443681926690061E+01    0.881688562618240024E+00    0.316540461439732644E-04   -0.153969804616075159E-03   -0.210214737007423569E+01   -0.144910410606411588E+01   -0.371483481074954103E+01   -0.551933321872319560E+01   -0.374439194152060573E+01   -0.770231713671989679E+09
    0.235441688322519038E+01    0.870609923646537399E+10    0.705404708180512785E+03    0.786050930346893665E+03    0.815530911675270809E+00   -0.371681604917846187E+00   -0.395259118747985116E+01    0.440359001230985925E+01    0.424055982071946502E+00   -0.296443506133792312E+01    0.881688735950402203E+00    0.316546624588309066E-04   -0.153969457188784961E-03   -0.210214732697704143E+01   -0.144910813227095403E+01   -0.371483592381472594E+01   -0.551933862698895528E+01   -0.374438638634736431E+01   -0.770231713554675698E+09
    0.235441679451474162E+01    0.870609972934025764E+10    0.705406088428077169E+03    0.786049736041231881E+03    0.815567042247815399E+00   -0.371681748782900279E+00   -0.395259227004378744E+01    0.440356754132061212E+01    0.424056425828940264E+00   -0.296443160621302937E+01    0.881688519085491729E+00    0.316540899061269756E-04   -0.153969659992270582E-03   -0.210214870822044819E+01   -0.144909996580831280E+01   -0.371483436466078665E+01   -0.551933543785473013E+01   -0.374439192312650349E+01   -0.770231713531704068E+09
    0.235441695988565369E+01    0.870609953697238541E+10    0.705404227077596829E+03    0.786050958100441903E+03    0.815556333634811614E+00   -0.371680923230196747E+00   -0.395259209754046381E+01    0.440357208778875808E+01    0.424056775154697696E+00   -0.296443197731599994E+01    0.881688418738994728E+00    0.316540845463599767E-04   -0.153970134586442730E-03   -0.210214702568380929E+01   -0.144910031056814681E+01   -0.371483492466476495E+01   -0.551933469633707396E+01   -0.374439238812618136E+01   -0.770231713268731833E+09
    0.235441691758697358E+01    0.870609927905224228E+10    0.705405418733000261E+03    0.786050970799779975E+03    0.815550964301453019E+00   -0.371683266676063440E+00   -0.395259179394946614E+01    0.440355398220016170E+01    0.424056797438478794E+00   -0.296443444327228534E+01    0.881688633739466376E+00    0.316539266227929580E-04   -0.153970449573163763E-03   -0.210214767996258800E+01   -0.144910141382094970E+01   -0.371483462294802802E+01   -0.551933872782238133E+01   -0.374438839641612198E+01   -0.770231713219279528E+09
    0.235441669807939258E+01    0.870609961595419502E+10    0.705403825198702521E+03    0.786050797343060140E+03    0.815536525564936166E+00   -0.371683292323867320E+00   -0.395259381779859265E+01    0.440357139657688990E+01    0.424057527632695552E+00   -0.296443501260236530E+01    0.881688641129774964E+00    0.316537997627889500E-04   -0.153970860509365415E-03   -0.210214837229926044E+01   -0.144910618821841375E+01   -0.371483518728503448E+01   -0.551933170583198596E+01   -0.374439123750632419E+01   -0.770231713116001964E+09
    0.235441705979903704E+01    0.870609994821591377E+10    0.705403622722660543E+03    0.786050002776909650E+03    0.815568031872080601E+00   -0.371673401941109205E+00   -0.395259322735444929E+01    0.440356725385013448E+01    0.424057795728675413E+00   -0.296443063049668964E+01    0.881688400021040874E+00    0.316539451651669135E-04   -0.153970178934216122E-03   -0.210214747348637943E+01   -0.144910077652826708E+01   -0.371483477422154618E+01   -0.551933605465802923E+01   -0.374439289903618988E+01   -0.770231712985441804E+09
    0.235441688707549890E+01    0.870609945458894157E+10    0.705404499004587024E+03    0.786050525905478821E+03    0.815549024951776391E+00   -0.371681715698933601E+00   -0.395259160346006144E+01    0.440357368060475096E+01    0.424056945113648109E+00   -0.296443487401377226E+01    0.881688550876851163E+00    0.316542235380414018E-04   -0.153970193891073246E-03   -0.210214755608894599E+01   -0.144910331963577743E+01   -0.371483488766733760E+01   -0.551934007941720850E+01   -0.374439024704123824E+01   -0.770231712917025566E+09
    0.235441707893088514E+01    0.870609967733729172E+10    0.705404586527228048E+03    0.786050549011572798E+03    0.815550830069248223E+00   -0.371677383887461410E+00   -0.395259316924359716E+01    0.440356358410870996E+01    0.424056845693308426E+00   -0.296443546748970732E+01    0.881688547662822786E+00    0.316545179831755429E-04   -0.153970113212540354E-03   -0.210214617942142645E+01   -0.144910337504173725E+01   -0.371483537026617050E+01   -0.551933847044556991E+01   -0.374438921913387990E+01   -0.770231712847844005E+09
    0.235441693233563898E+01    0.870609944417536545E+10    0.705404397253505635E+03    0.786050776669472043E+03    0.815543673818776127E+00   -0.371678909716973038E+00   -0.395259111384237549E+01    0.440357394725652185E+01    0.424056186178458527E+00   -0.296443477057014348E+01    0.881688732162908884E+00    0.316546380874104636E-04   -0.153970215967260776E-03   -0.210214578916112060E+01   -0.144910510306367701E+01   -0.371483568491321758E+01   -0.551933918474619567E+01   -0.374438580041055946E+01   -0.770231712685649991E+09
    0.235441694928654721E+01    0.870609940772994614E+10    0.705402859272173828E+03    0.786051255900560932E+03    0.815527157991672302E+00   -0.371680396088912346E+00   -0.395259505236474684E+01    0.440357828387792871E+01    0.424058109107288694E+00   -0.296443843131893203E+01    0.881688584567642653E+00    0.316536794678037750E-04   -0.153970451060422755E-03   -0.210214776223123234E+01   -0.144910489530540243E+01   -0.371483579498939331E+01   -0.551933438563181866E+01   -0.374439128280637856E+01   -0.770231712558161855E+09
    0.235441690928524539E+01    0.870609934771014977E+10    0.705405626001596374E+03    0.786050546822957358E+03    0.815545416344270913E+00   -0.371684778043036346E+00   -0.395259015573314887E+01    0.440357874775985358E+01    0.424056500931124847E+00   -0.296443187595790647E+01    0.881688503540176582E+00    0.316541510443495595E-04   -0.153969626767986499E-03   -0.210214799217373915E+01   -0.144910225015223570E+01   -0.371483517807859442E+01   -0.551933684247192069E+01   -0.374439172446153101E+01   -0.770231712547924757E+09
    0.235441701013476390E+01    0.870609956806232071E+10    0.705404779607299702E+03    0.786050186436913123E+03    0.815550231990250674E+00   -0.371680841576274013E+00   -0.395259433013454675E+01    0.440356115167294782E+01    0.424056317618700829E+00   -0.296443702234338957E+01    0.881688671432270699E+00    0.316544431607084664E-04   -0.153969971760119749E-03   -0.210214648885478805E+01   -0.144910346191403239E+01   -0.371483512143477768E+01   -0.551933616029765872E+01   -0.374438848427731852E+01   -0.770231712510771036E+09
    0.235441679268845272E+01    0.870609926541487312E+10    0.705404694583407490E+03    0.786051443565499881E+03    0.815525326314873400E+00   -0.371686761959348466E+00   -0.395259296916280345E+01    0.440357750975974582E+01    0.424056930930429399E+00   -0.296443657597928834E+01    0.881688656027213358E+00    0.316538017355679594E-04   -0.153970769029998771E-03   -0.210214761178785370E+01   -0.144910427885857374E+01   -0.371483487284752645E+01   -0.551933325106391948E+01   -0.374438951718133861E+01   -0.770231712507118702E+09
    0.235441684904375181E+01    0.870609928957201004E+10    0.705402822068764863E+03    0.786050724878160963E+03    0.815552778487855790E+00   -0.371679342338734564E+00   -0.395259243676413607E+01    0.440358637458455604E+01    0.424056991004404193E+00   -0.296443438013671212E+01    0.881688611361002295E+00    0.316540292408257358E-04   -0.153969843534825190E-03   -0.210214701149007510E+01   -0.144910254576546205E+01   -0.371483532070500555E+01   -0.551933469009438671E+01   -0.374438865101917084E+01   -0.770231712364758015E+09
    0.235441671306777289E+01    0.870609978564260864E+10    0.705404322123269822E+03    0.786049850492226255E+03    0.815566934644638475E+00   -0.371677825887322566E+00   -0.395259250481050994E+01    0.440358217314734901E+01    0.424057016013621668E+00   -0.296442955283371035E+01    0.881688421004521050E+00    0.316544024698820121E-04   -0.153969011210563323E-03   -0.210214703578599060E+01   -0.144910008539087887E+01   -0.371483690377504239E+01   -0.551933261186097468E+01   -0.374439336444680304E+01   -0.770231712360899210E+09
    0.235441684304542509E+01    0.870609978366176414E+10    0.705403843016628912E+03    0.786049312432285092E+03    0.815551434319588320E+00   -0.371677749195102436E+00   -0.395259262299552994E+01    0.440359732319124575E+01    0.424056987946003661E+00   -0.296443283309644201E+01    0.881688427526856167E+00    0.316543712009749453E-04   -0.153968736773473245E-03   -0.210214725724632157E+01   -0.144910094929637978E+01   -0.371483637448846160E+01   -0.551933570675252305E+01   -0.374439415673730380E+01   -0.770231712345947623E+09
    0.235441693743348379E+01    0.870609927298146057E+10    0.705407109200631908E+03    0.786051355220349024E+03    0.815566574874257322E+00   -0.371684272236323388E+00   -0.395258798948998713E+01    0.440355289473905209E+01    0.424057707635490055E+00   -0.296442827678287202E+01    0.881688369871919675E+00    0.316536572624497305E-04   -0.153970259202703509E-03   -0.210214863965337972E+01   -0.144909950136095844E+01   -0.371483518738311869E+01   -0.551933545009171489E+01   -0.374439296655711296E+01   -0.770231712322198153E+09
    0.235441713077014736E+01    0.870609946980140114E+10    0.705406243484072206E+03    0.786051906954132846E+03    0.815532189508570093E+00   -0.371687291173866008E+00   -0.395259421553507639E+01    0.440356031028174755E+01    0.424057224252089637E+00   -0.296443454956723684E+01    0.881688503682222624E+00    0.316537714463669618E-04   -0.153970878249787150E-03   -0.210214923112453800E+01   -0.144910616796842007E+01   -0.371483489162006641E+01   -0.551933231566667715E+01   -0.374439451062518813E+01   -0.770231712276896834E+09
    0.235441680862194191E+01    0.870610009889551926E+10    0.705403974480908232E+03    0.786049024817790610E+03    0.815569778405882073E+00   -0.371676723194357628E+00   -0.395259212028709506E+01    0.440357308970525629E+01    0.424056788986456490E+00   -0.296443229369084449E+01    0.881688410399820266E+00    0.316542911566571392E-04   -0.153969903735578996E-03   -0.210214724977849787E+01   -0.144909960614072197E+01   -0.371483502213125050E+01   -0.551933607150841965E+01   -0.374439396338851527E+01   -0.770231712230886698E+09
    0.235441702106438022E+01    0.870609943012224579E+10    0.705405006843145316E+03    0.786050731741826667E+03    0.815543589111581979E+00   -0.371680319616479515E+00   -0.395259209158719305E+01    0.440357227942317309E+01    0.424056277334184328E+00   -0.296443464162753756E+01    0.881688621824163410E+00    0.316544783085375445E-04   -0.153969767587115399E-03   -0.210214670838752493E+01   -0.144910271421056169E+01   -0.371483509293950753E+01   -0.551933996406457617E+01   -0.374438749507385449E+01   -0.770231712196316361E+09
    0.235441721349378685E+01    0.870609994273748016E+10    0.705402228052107034E+03    0.786050578313412416E+03    0.815573332097581094E+00   -0.371670527964843345E+00   -0.395259230775446113E+01    0.440355246248070387E+01    0.424058515466457620E+00   -0.296443057621548078E+01    0.881688348956109702E+00    0.316537276153687572E-04   -0.153970869563081715E-03   -0.210214673590657242E+01   -0.144910012889743278E+01   -0.371483437579191467E+01   -0.551933586262087150E+01   -0.374439260418392994E+01   -0.770231712181241155E+09
    0.235441689590440184E+01    0.870609990333534813E+10    0.705403660990021194E+03    0.786049664434782926E+03    0.815573688858705181E+00   -0.371675570494488738E+00   -0.395259092871327677E+01    0.440357125213937728E+01    0.424057662453440287E+00   -0.296442987508660494E+01    0.881688369925899940E+00    0.316539878108074724E-04   -0.153970056116918856E-03   -0.210214721297131035E+01   -0.144909902343588382E+01   -0.371483540888324804E+01   -0.551933622598845552E+01   -0.374439397627337467E+01   -0.770231712167889953E+09
    0.235441689768919460E+01    0.870609985844640160E+10    0.705403946989964425E+03    0.786049708434687545E+03    0.815571614235367504E+00   -0.371677477234291231E+00   -0.395259246842483147E+01    0.440356286044405110E+01    0.424057529369248565E+00   -0.296443265639197051E+01    0.881688452292996638E+00    0.316538432706925830E-04   -0.153970204199977095E-03   -0.210214783740381339E+01   -0.144909847883151066E+01   -0.371483455256724682E+01   -0.551933644665431444E+01   -0.374439252571154046E+01   -0.770231712080214977E+09
    0.235441637644045443E+01    0.870609955873167801E+10    0.705406342445551672E+03    0.786049630311789770E+03    0.815566134773831442E+00   -0.371688066755416990E+00   -0.395259094793202426E+01    0.440355006825852691E+01    0.424055036422426923E+00   -0.296443446982215164E+01    0.881688625052938879E+00    0.316543334534986852E-04   -0.153969947215769608E-03   -0.210214808698432165E+01   -0.144909773549247767E+01   -0.371483314840780388E+01   -0.551933442105974237E+01   -0.374439039941156793E+01   -0.770231711974633336E+09
    0.235441713573644051E+01    0.870609948237437057E+10    0.705405054976380484E+03    0.786050734020241407E+03    0.815547564742480469E+00   -0.371679302641380271E+00   -0.395259384928779944E+01    0.440356678011482927E+01    0.424056749097749208E+00   -0.296443483136843611E+01    0.881688499083774224E+00    0.316542379753097586E-04   -0.153969875683064339E-03   -0.210214715326990920E+01   -0.144910324612317254E+01   -0.371483537630877869E+01   -0.551933672856928048E+01   -0.374439101893879478E+01   -0.770231711961342096E+09
    0.235441706627533565E+01    0.870609975730097008E+10    0.705402728031164202E+03    0.786050578330629946E+03    0.815539727060570652E+00   -0.371675890095518824E+00   -0.395259247545438619E+01    0.440357706572939733E+01    0.424057573557406475E+00   -0.296443638602227821E+01    0.881688615294065059E+00    0.316541984581722579E-04   -0.153970699325877255E-03   -0.210214602514710958E+01   -0.144910299226623351E+01   -0.371483481373184254E+01   -0.551934067972320719E+01   -0.374438839381055999E+01   -0.770231711897011995E+09
    0.235441690081597477E+01    0.870609929381982803E+10    0.705404040176324088E+03    0.786050576174135017E+03    0.815550538606277797E+00   -0.371679954421098468E+00   -0.395259207056100692E+01    0.440357734371940879E+01    0.424057745139389541E+00   -0.296443473833409854E+01    0.881688604902024387E+00    0.316537758229048919E-04   -0.153970173526621178E-03   -0.210214724109821471E+01   -0.144910119396748804E+01   -0.371483526369969486E+01   -0.551933846640953885E+01   -0.374438852087760488E+01   -0.770231711866397142E+09
    0.235441691837394940E+01    0.870609965493838310E+10    0.705404012145634965E+03    0.786050601128609969E+03    0.815547358061196270E+00   -0.371679177925813065E+00   -0.395259248767627902E+01    0.440357082863354776E+01    0.424056777666394824E+00   -0.296443449383784596E+01    0.881688620507612208E+00    0.316543316791120579E-04   -0.153970392470667014E-03   -0.210214676974704773E+01   -0.144910200501477071E+01   -0.371483454855954776E+01   -0.551934030351450566E+01   -0.374438790538853539E+01   -0.770231711701630831E+09
    0.235441681748484699E+01    0.870609945946152306E+10    0.705403284088114674E+03    0.786051110330119286E+03    0.815553488254973313E+00   -0.371677411331603480E+00   -0.395259395572758176E+01    0.440358833726017096E+01    0.424058518070318469E+00   -0.296443515663388624E+01    0.881688542191627844E+00    0.316537174630190254E-04   -0.153970266990348685E-03   -0.210214713710457346E+01   -0.144910096561112844E+01   -0.371483554247461711E+01   -0.551933537018679132E+01   -0.374438917854846309E+01   -0.770231711597793818E+09
    0.235441710492265255E+01    0.870609955816697311E+10    0.705405264391843275E+03    0.786051414943850205E+03    0.815553276636512114E+00   -0.371681953199823667E+00   -0.395259593137159815E+01    0.440357876730989517E+01    0.424057328653101251E+00   -0.296443369417161051E+01    0.881688527636802166E+00    0.316542381395884919E-04   -0.153969760458826121E-03   -0.210214787891507449E+01   -0.144910215742701620E+01   -0.371483557862754044E+01   -0.551933651497063948E+01   -0.374439328835643703E+01   -0.770231711520156026E+09
    0.235441719933820748E+01    0.870609965441665268E+10    0.705404372093240795E+03    0.786051179354543478E+03    0.815537688403434435E+00   -0.371681995122431275E+00   -0.395259430850309723E+01    0.440357281078446405E+01    0.424057592899746316E+00   -0.296443528114417987E+01    0.881688494109055476E+00    0.316538817066965692E-04   -0.153970568000200820E-03   -0.210214787196724728E+01   -0.144910428620842779E+01   -0.371483490529145843E+01   -0.551933366997315833E+01   -0.374439345175073068E+01   -0.770231711457691431E+09
    0.235441673593072975E+01    0.870609999818327332E+10    0.705403724045893910E+03    0.786048943583605251E+03    0.815556094444355284E+00   -0.371679408543228895E+00   -0.395259342894312393E+01    0.440358726526368471E+01    0.424056801103603442E+00   -0.296443334381573109E+01    0.881688449022535070E+00    0.316545012922604338E-04   -0.153969016309012113E-03   -0.210214739600405043E+01   -0.144910114328742523E+01   -0.371483572374432125E+01   -0.551933414996386684E+01   -0.374439565209086034E+01   -0.770231711440675974E+09
    0.235441693237272531E+01    0.870609939179483795E+10    0.705404216207239074E+03    0.786051058351510051E+03    0.815535620866812305E+00   -0.371682690195561438E+00   -0.395259334707553034E+01    0.440357687917066798E+01    0.424056642429593289E+00   -0.296443699655721460E+01    0.881688638896735655E+00    0.316543440382420602E-04   -0.153970507330036859E-03   -0.210214698432665870E+01   -0.144910908639818103E+01   -0.371483566613506877E+01   -0.551933191439522375E+01   -0.374439028359074566E+01   -0.770231711432892919E+09
    0.235441682452535295E+01    0.870609949294309235E+10    0.705404536827737843E+03    0.786050927206353776E+03    0.815544968041906793E+00   -0.371683239167401425E+00   -0.395259367170476139E+01    0.440356366186346548E+01    0.424057275025151392E+00   -0.296443508107275022E+01    0.881688605830009742E+00    0.316539975295929412E-04   -0.153970840037631406E-03   -0.210214774896503087E+01   -0.144910646982009617E+01   -0.371483544038184466E+01   -0.551933203386991433E+01   -0.374439012949230232E+01   -0.770231711422084808E+09
    0.235441708839842434E+01    0.870609959361989594E+10    0.705403546782654757E+03    0.786050567854433552E+03    0.815541204692695643E+00   -0.371676823624194075E+00   -0.395259199102522540E+01    0.440357519850380008E+01    0.424056772196385268E+00   -0.296443589438252175E+01    0.881688615753653093E+00    0.316545483534015981E-04   -0.153970142298863846E-03   -0.210214589216534709E+01   -0.144910443020636936E+01   -0.371483492617063771E+01   -0.551934026365542518E+01   -0.374438851004540751E+01   -0.770231711398865223E+09
    0.235441695149678765E+01    0.870609931638051605E+10    0.705403688624764527E+03    0.786051196785301954E+03    0.815540106253536679E+00   -0.371679905070095629E+00   -0.395259206463554680E+01    0.440356922928526373E+01    0.424056621211118256E+00   -0.296443487124247440E+01    0.881688648214868476E+00    0.316540505877382819E-04   -0.153970550188591699E-03   -0.210214687748340001E+01   -0.144910336120511030E+01   -0.371483474968340310E+01   -0.551933742793156412E+01   -0.374438834784620944E+01   -0.770231711214735031E+09
    0.235441716869750994E+01    0.870609947676326180E+10    0.705404889496992837E+03    0.786051452631381380E+03    0.815535802972025659E+00   -0.371684867172168865E+00   -0.395259511701632782E+01    0.440356906739262399E+01    0.424056972900259677E+00   -0.296443488916185061E+01    0.881688465473075667E+00    0.316537349487576854E-04   -0.153970328293869809E-03   -0.210214815775321107E+01   -0.144910133405184105E+01   -0.371483489856397675E+01   -0.551933242294059490E+01   -0.374439436749164045E+01   -0.770231711208092332E+09
    0.235441697236489889E+01    0.870609957163051605E+10    0.705401903539069735E+03    0.786051234658345948E+03    0.815535206624224185E+00   -0.371676584242960573E+00   -0.395259285787937031E+01    0.440358705617574486E+01    0.424058548276039116E+00   -0.296443728668453943E+01    0.881688638225957333E+00    0.316538675768513871E-04   -0.153970981213716633E-03   -0.210214672089454613E+01   -0.144910452761188946E+01   -0.371483576057196974E+01   -0.551933974536267336E+01   -0.374438829988703326E+01   -0.770231711147593141E+09
    0.235441683751880282E+01    0.870609940264529037E+10    0.705403852459650466E+03    0.786051016138248315E+03    0.815544860365456148E+00   -0.371680093082405349E+00   -0.395259268046147305E+01    0.440357596123628703E+01    0.424057153809971166E+00   -0.296443450301450540E+01    0.881688652474590495E+00    0.316538964096513042E-04   -0.153970485072076302E-03   -0.210214699293569129E+01   -0.144910110849690366E+01   -0.371483485065310148E+01   -0.551933714823324628E+01   -0.374438795800207291E+01   -0.770231711039559960E+09
    0.235441696889274477E+01    0.870609901094214821E+10    0.705407189512729701E+03    0.786052322730455444E+03    0.815544127971257859E+00   -0.371691584547142462E+00   -0.395259353463933660E+01    0.440357408875841472E+01    0.424057669459310560E+00   -0.296443187519750140E+01    0.881688566371118476E+00    0.316539022180159035E-04   -0.153970407941975601E-03   -0.210214816144805905E+01   -0.144910403654275477E+01   -0.371483606820973122E+01   -0.551933393438336228E+01   -0.374439357891021896E+01   -0.770231711030233502E+09
    0.235441698130734567E+01    0.870609952368614578E+10    0.705403520815823640E+03    0.786051240633529233E+03    0.815541788644634003E+00   -0.371677713054823222E+00   -0.395259287083251554E+01    0.440358374181500167E+01    0.424057210216362113E+00   -0.296443490208648797E+01    0.881688599616576196E+00    0.316541158840256951E-04   -0.153970310070253915E-03   -0.210214707905309783E+01   -0.144910416750456861E+01   -0.371483524951621735E+01   -0.551933576981872420E+01   -0.374438909149142063E+01   -0.770231710986728668E+09
