    0.232462128996849060E+01    0.669741474165439606E+10    0.306391129493713379E+04    0.243827719092369080E+04    0.968534701141699483E+00    0.627963900566101074E+00   -0.340527975559234619E+01    0.518009161949157715E+01    0.100645698761178693E-10   -0.126189855337142944E+02    0.962997734546661377E+00   -0.123888701160727979E-03    0.424968749411725941E-04   -0.472708606719970703E+01   -0.372324371337890625E+01   -0.646537590026855469E+01   -0.254442644119262695E+01   -0.821049690246582031E+00   -0.393894967758213196E+12   -0.393877528961732182E+01    1
    0.411363211274147034E+01    0.570335537602424622E+10    0.220066390037536621E+04    0.293329206705093384E+04    0.994074991955953613E+00   -0.335762739181518555E+01   -0.451404213905334473E+01    0.689171075820922852E+00    0.500482047797293484E+09   -0.154016330242156982E+02    0.935253441333770752E+00    0.122115541224784992E-03    0.820681339440863192E-04   -0.424546861648559570E+01   -0.376445627212524414E+01   -0.734160184860229492E+01   -0.567854166030883789E+01   -0.370083856582641602E+01   -0.430231416316365451E+08   -0.396377528961732262E+01    1
    0.489022260904312134E+01    0.589941234867572784E+10    0.230783340930938721E+04    0.340902433395385742E+04    0.755862051772486221E+00   -0.268880355358123779E+01   -0.421630245447158813E+01    0.544103300571441650E+01    0.375943718924426823E+06   -0.109141327142715454E+02    0.183714985847473145E+00    0.573393932803384452E-04   -0.507286605689322422E-04   -0.348927545547485352E+01   -0.610715436935424805E+01   -0.181984090805053711E+01   -0.253559875488281250E+01   -0.215441703796386719E+00   -0.428088377503927127E+08   -0.398877528961732297E+01    1
    0.450365564227104187E+01    0.609328080225467682E+10    0.348014641404151917E+04    0.127755886912345886E+04    0.974678960539009709E+00    0.456361532211303711E+00   -0.251994949579238892E+01    0.308400309085845947E+01    0.813426608233897742E-17   -0.107201740741729736E+02    0.861124992370605469E-01    0.177261290146266343E-03    0.310193337660428009E-04   -0.245722866058349609E+01   -0.486337900161743164E+01   -0.102391767501831055E+01   -0.464862823486328125E+01   -0.254657459259033203E+01   -0.424200139807809442E+08   -0.401377528961732200E+01    1
    0.468824911117553711E+01    0.642905329920291901E+10    0.212235478162765503E+04    0.165947077274322510E+04    0.906809087591706198E+00   -0.360641586780548096E+01    0.539793372154235840E-01    0.650798165798187256E+01    0.394202033826064296E-18   -0.795405161380767822E+01    0.577263891696929932E+00   -0.496459330194341770E-04    0.485773497659642986E-04   -0.792051935195922852E+01   -0.132513475418090820E+01   -0.718119001388549805E+01   -0.503549766540527344E+01   -0.410692834854125977E+01   -0.418949277945493758E+08   -0.403877528961731969E+01    1
    0.357515871524810791E+01    0.675703580168247223E+10    0.292809877395629883E+04    0.176420865058898926E+04    0.789966213042787135E+00   -0.359684145450592041E+01    0.278120726346969604E+01    0.645375847816467285E+00    0.112028449990760161E-06    0.121384811401367188E+01    0.541983604431152344E+00    0.146697892944349831E-03    0.103735679301068692E-03   -0.238709402084350586E+01   -0.730156517028808594E+01   -0.760392618179321289E+01   -0.544315576553344727E+01   -0.346586942672729492E+01   -0.411262619507220313E+08   -0.406377528961732004E+01    1
    0.300541019439697266E+01    0.710035460575103760E+10    0.214358398914337158E+04    0.135434571504592896E+04    0.996017186685470679E+00   -0.291195726394653320E+01    0.902736723423004150E+00    0.821916818618774414E+01    0.822875675665958998E-09    0.549284100532531738E+00    0.729402363300323486E+00   -0.134601623367281521E-03   -0.385108961645484624E-04   -0.747307538986206055E+01   -0.475323867797851562E+01   -0.359110546112060547E+01   -0.727627038955688477E+01   -0.414770126342773438E+01   -0.408412442984252349E+08   -0.408877528961732217E+01    1
    0.227290385961532593E+01    0.689101550584793091E+10    0.108154053092002869E+04    0.241532877683639526E+04    0.976081188008847911E+00   -0.259341418743133545E+01   -0.400263231992721558E+01    0.430875158309936523E+01    0.612696322435548560E+17    0.961898565292358398E-01    0.556221485137939453E+00    0.317996848353583491E-04    0.521173308760309833E-04   -0.577700948715209961E+01   -0.188312482833862305E+01   -0.703306531906127930E+01   -0.579522943496704102E+01   -0.976181030273437500E-02   -0.406313438446629569E+08   -0.411377528961732253E+01    1
    0.272429686784744263E+01    0.719873695544242859E+10    0.388034170866012573E+03    0.115860379338264465E+04    0.752929936987361104E+00    0.879393815994262695E-01    0.545966148376464844E+00    0.644301939010620117E+01    0.241739439766498289E-18   -0.149184691905975342E+01    0.495885610580444336E-01   -0.608871026709421708E-04    0.174684827277106719E-04   -0.590581464767456055E+01   -0.552517890930175781E+00   -0.254958152770996094E+01   -0.732452392578125000E+01   -0.530127382278442383E+01   -0.405351766891215816E+08   -0.413877528961732377E+01    1
    0.498115301132202148E+01    0.741416690560817719E+10    0.148152381777763367E+04    0.253115168809890747E+04    0.964812000252071811E+00   -0.316985130310058594E+00   -0.627361428737640381E+01    0.527435111999511719E+01    0.151806757242422861E-14   -0.559325134754180908E+01    0.285346627235412598E+00   -0.441701650306660591E-04    0.726147805477696815E-04   -0.693088865280151367E+01   -0.633814048767089844E+01   -0.529009246826171875E+01   -0.102358818054199219E+00   -0.460549879074096680E+01   -0.399120765322014466E+08   -0.416377528961732146E+01    1
    0.452550110220909119E+01    0.749257155979633331E+10    0.339804193973541260E+04    0.355338135957717896E+04    0.794722495919842231E+00   -0.219157922267913818E+01   -0.794279575347900391E-01    0.344762372970581055E+01    0.897473277757961111E-07   -0.149796953201293945E+02    0.576567769050598145E+00   -0.271757554322095882E-04    0.823679310045374397E-04   -0.752682256698608398E+01   -0.181217193603515625E+01   -0.748856735229492188E+01   -0.434469032287597656E+01   -0.321322250366210938E+01   -0.397719760596405566E+08   -0.418877528961732182E+01    1
    0.433161252737045288E+01    0.753018775227546692E+10    0.284118757247924805E+04    0.471716618537902832E+03    0.924173285931080168E+00   -0.133131003379821777E+01    0.419646441936492920E+00    0.674065887928009033E+01    0.474004735540702694E-06   -0.170346776247024536E+02    0.415053546428680420E+00   -0.109517901981552140E-03   -0.337495342389821729E-04   -0.439087200164794922E+01   -0.765485715866088867E+01   -0.358347415924072266E+01   -0.537414169311523438E+01   -0.649701976776123047E+01   -0.397172663095136732E+08   -0.421377528961732128E+01    1
    0.478850778937339783E+01    0.749398701325893402E+10    0.174397433400154114E+04    0.230278760790824890E+04    0.853373910652009959E+00   -0.344195747375488281E+01   -0.617887973785400391E+00    0.882099688053131104E+01    0.114347853318963621E-03   -0.592334544658660889E+01    0.469076633453369141E+00    0.478015672146490413E-04   -0.307195590300121867E-05   -0.174054145812988281E+00   -0.158221721649169922E+01   -0.243417501449584961E+01   -0.573917150497436523E+01   -0.701590919494628906E+01   -0.397108810584097356E+08   -0.423877528961731809E+01    1
    0.490385004878044128E+01    0.758604282601833344E+10    0.253934091925621033E+04    0.200172284841537476E+04    0.796738075743873009E+00   -0.192681157588958740E+01    0.208145904541015625E+01    0.446442604064941406E+01    0.245220293518767089E+09   -0.156037951707839966E+02    0.429615914821624756E+00    0.128123360001918907E-03   -0.404591046444610584E-04   -0.644750738143920898E+01   -0.652449750900268555E+01   -0.486373662948608398E+01   -0.349496841430664062E+00   -0.370062160491943359E+01   -0.394866660840338916E+08   -0.426377528961731844E+01    1
    0.503215697407722473E+01    0.763351352151393890E+10    0.125915995836257935E+04    0.183682963848114014E+04    0.911632805598383555E+00    0.156047463417053223E+01   -0.766285371780395508E+01    0.885998308658599854E+01    0.144440171665998958E-04   -0.891685950756072998E+01    0.231525003910064697E+00   -0.113502618903065907E-03    0.848447184486237840E-04   -0.752721500396728516E+01   -0.737720489501953125E+00   -0.524985313415527344E+01   -0.164611196517944336E+01   -0.282043743133544922E+01   -0.394667076385267228E+08   -0.428877528961731969E+01    1
    0.399441856145858765E+01    0.789747325706005096E+10    0.241528913974761963E+04    0.191122949719429016E+04    0.791701618518514727E+00   -0.161450481414794922E+01    0.115933036804199219E+01    0.256327438354492188E+01    0.254930419940096855E-13   -0.830392146110534668E+01    0.834369897842407227E+00    0.179098390237095187E-04    0.285797172364629353E-04   -0.725659561157226562E+01   -0.121817064285278320E+01   -0.728044843673706055E+01   -0.568639564514160156E+01   -0.693002033233642578E+01   -0.389102321601850688E+08   -0.431377528961732004E+01    1
    0.288910892605781555E+01    0.585614067621707916E+10    0.339094001650810242E+04    0.308032000660896301E+04    0.998544348503902168E+00    0.165376186370849609E+00    0.103752744197845459E+01    0.860045278072357178E+01    0.374640390385161591E+10   -0.649721062183380127E+01    0.807974576950073242E+00   -0.419539227761130454E-04    0.591073203309512601E-04   -0.760635709762573242E+01   -0.929459571838378906E+00   -0.154596042633056641E+01   -0.735280275344848633E+01   -0.893826484680175781E+00   -0.385687228522715420E+08   -0.433877528961732217E+01    1
    0.276447698473930359E+01    0.748385648681640625E+10    0.221318901181221008E+04    0.133602044582366943E+04    0.997200125227374778E+00   -0.173261034488677979E+01   -0.640938782691955566E+01    0.665734839439392090E+01    0.261658652064050840E-06   -0.550044918060302734E+01    0.509090244770050049E+00    0.910929822653094089E-05    0.429404493422448893E-04   -0.449918174743652344E+01   -0.359910011291503906E+01   -0.433217716217041016E+01   -0.255272865295410156E+00   -0.220524883270263672E+01   -0.384730060653734654E+08   -0.436377528961732342E+01    1
    0.237411487102508545E+01    0.600845626987934113E+10    0.198485038280487061E+04    0.166166979670524597E+04    0.838137749459242576E+00   -0.157139563560485840E+01   -0.384379166364669800E+01    0.902159559726715088E+01    0.385557481023136294E-18   -0.600763857364654541E+01    0.468669891357421875E+00   -0.346068388175935847E-04   -0.106638210234247631E-03   -0.560402870178222656E+01   -0.357335996627807617E+01   -0.697961616516113281E+01   -0.419835090637207031E+00   -0.434010362625122070E+01   -0.383886173659807891E+08   -0.438877528961732200E+01    1
    0.503041669726371765E+01    0.817612723970413208E+10    0.191378880143165588E+04    0.254552310705184937E+03    0.917698199330020281E+00   -0.472864389419555664E+00    0.584026038646697998E+00    0.988801646232604980E+01    0.203244668121615698E-03   -0.581078588962554932E+01    0.489049851894378662E+00   -0.607167263767862203E-04    0.477047973188594369E-04   -0.277341127395629883E+01   -0.589312028884887695E+01   -0.404234266281127930E+01   -0.680599260330200195E+01   -0.107839345932006836E+01   -0.382480295025756657E+08   -0.441377528961732146E+01    1
    0.376236176490783691E+01    0.809814028763294220E+10    0.202918258905410767E+04    0.559124118089675903E+03    0.976701581794846785E+00    0.587766170501708984E-01   -0.475095510482788086E-01    0.425789093971252441E+01    0.798953696184842224E+11   -0.326890134811401367E+01    0.864515721797943115E+00    0.461671500343285282E-04    0.645575841947940448E-06   -0.742746448516845703E+01   -0.574116277694702148E+01   -0.697057867050170898E+01   -0.976212501525878906E+00   -0.496796607971191406E+00   -0.381974243065196872E+08   -0.443877528961732182E+01    1
    0.495462286472320557E+01    0.826487210479736328E+10    0.241611254811286926E+04    0.151410863399505615E+04    0.962201512934350078E+00   -0.397101926803588867E+01   -0.495602113008499146E+01    0.500396859645843506E+01    0.262229833006956287E-04    0.808026313781738281E+00    0.742885708808898926E+00   -0.764223046242140045E-04   -0.974231743946833482E-05   -0.749242782592773438E+00   -0.633482074737548828E+01   -0.723052644729614258E+01   -0.589218759536743164E+01   -0.768917560577392578E+00   -0.380418137873925790E+08   -0.446377528961732217E+01    1
    0.314204403758049011E+01    0.797129685578823090E+10    0.248614711165428162E+04    0.286213702559471130E+04    0.950397524143397288E+00   -0.522824645042419434E+00   -0.362347519397735596E+01    0.391578197479248047E+01    0.566193622768049409E+00   -0.108553837537765503E+02    0.845743834972381592E+00    0.167561850129480284E-03    0.867900702736380651E-04   -0.488104486465454102E+01   -0.776814126968383789E+01   -0.209564542770385742E+01   -0.419238948822021484E+01   -0.571486711502075195E+01   -0.379970537936143801E+08   -0.448877528961732075E+01    1
    0.277691572904586792E+01    0.861345402221202850E+10    0.260035053491592407E+04    0.169179899096488953E+04    0.919519270207801998E+00   -0.572843551635742188E+00   -0.219407975673675537E+01    0.885962963104248047E+00    0.158292561320458082E-01   -0.270823442935943604E+01    0.577019929885864258E+00    0.379248394984769581E-04   -0.750218229774942636E-05   -0.735603904724121094E+01   -0.468729209899902344E+01   -0.695277833938598633E+01   -0.442011165618896484E+01   -0.376579618453979492E+01   -0.379373923148968518E+08   -0.451377528961732022E+01    1
    0.333290997147560120E+01    0.776967674432754517E+10    0.262661970257759094E+04    0.236311588287353516E+04    0.867952602698832232E+00    0.848457574844360352E+00   -0.630358475446701050E+01    0.712366700172424316E+00    0.153962897843554500E+06   -0.502385115623474121E+01    0.910269856452941895E+00    0.326387653766182497E-03    0.127409787420066744E-03   -0.542313766479492188E+01   -0.213415145874023438E+01   -0.733205986022949219E+01   -0.615256547927856445E+01   -0.508548212051391602E+01   -0.378349603083310202E+08   -0.453877528961732146E+01    1
    0.492379605770111084E+01    0.837492477828025818E+10    0.260172239542007446E+04    0.153042263388633728E+04    0.845092218639074466E+00   -0.135934698581695557E+01    0.963707685470581055E+00    0.912879598140716553E+01    0.939791517616774870E-04   -0.433897507190704346E+01    0.813170433044433594E+00    0.510008581550706737E-05    0.876871215331364861E-05   -0.630883693695068359E+01   -0.192953395843505859E+01   -0.670540571212768555E+01   -0.689986658096313477E+01   -0.145115375518798828E+01   -0.377750922430268973E+08   -0.456377528961732359E+01    1
    0.492561644315719604E+01    0.836688976301670074E+10    0.295043740272521973E+04    0.248270995020866394E+04    0.933995981823435573E+00   -0.162491858005523682E+01    0.231850117444992065E+01    0.988606715202331543E+01    0.707982162716868629E+03    0.187558770179748535E+00    0.946826040744781494E+00    0.148888232303043136E-03    0.798083403166220971E-04   -0.524585819244384766E+01   -0.561925697326660156E+01   -0.385183095932006836E+01   -0.629563617706298828E+01   -0.175148010253906250E+01   -0.377074208738336042E+08   -0.458877528961732217E+01    1
    0.478648358583450317E+01    0.845353044952869415E+10    0.276388565301895142E+04    0.320243144631385803E+04    0.946370394813305871E+00   -0.184820175170898438E+01   -0.495591098070144653E+01   -0.276677334308624268E+01    0.242288419452070273E+14   -0.118671950101852417E+02    0.734720885753631592E+00   -0.898756450998400449E-04    0.335791313361395870E-04   -0.211840629577636719E+00   -0.421056127548217773E+01   -0.518617630004882812E+00   -0.477037000656127930E+01   -0.709506416320800781E+01   -0.376064103442398682E+08   -0.461377528961732075E+01    1
    0.232137605547904968E+01    0.702323339382171631E+10    0.123847336173057556E+04    0.115808371305465698E+04    0.956280011475589165E+00   -0.960634469985961914E+00   -0.750790238380432129E-01    0.882789492607116699E+00    0.122587755637979080E+05   -0.117312536239624023E+02    0.404919445514678955E+00    0.556656937848273581E-05    0.208515345659480739E-03   -0.125168609619140625E+01   -0.339747190475463867E+01   -0.607131099700927734E+01   -0.626594209671020508E+01   -0.704759311676025391E+01   -0.376048646636706367E+08   -0.463877528961732288E+01    1
    0.323993012309074402E+01    0.845903091635227203E+10    0.289475417733192444E+04    0.184663752317428589E+04    0.962113574970556495E+00   -0.395429658889770508E+01   -0.366231596469879150E+01    0.221866488456726074E+00    0.534769438949490570E-12    0.140684819221496582E+01    0.533772706985473633E-01   -0.192751404044311685E-04   -0.399899957440350500E-04   -0.746566486358642578E+01   -0.137857294082641602E+01   -0.111500835418701172E+01   -0.356033658981323242E+01   -0.791751623153686523E+01   -0.374868031560849771E+08   -0.466377528961732146E+01    1
    0.454187205433845520E+01    0.850509915948867798E+10    0.343321568369865417E+04    0.210910832881927490E+03    0.842494024714341205E+00    0.770089864730834961E+00   -0.316773670911788940E+01    0.344910907745361328E+01    0.183537496672190967E+13   -0.228087973594665527E+01    0.709681153297424316E+00    0.600805818504337016E-05    0.312335533848794554E-04   -0.763296556472778320E+01   -0.420988082885742188E+00   -0.613340902328491211E+01   -0.151010465621948242E+01   -0.623733568191528320E+01   -0.374189666305895224E+08   -0.468877528961732182E+01    1
    0.212723401188850403E+01    0.859230722748756409E+10    0.491641765832901001E+03    0.570958292484283447E+03    0.987540318832044961E+00   -0.237063097953796387E+01    0.112965756654739380E+01    0.644927120208740234E+01    0.287426686411245531E-17   -0.475788629055023193E+01    0.279941856861114502E+00   -0.140998476113206343E-04   -0.786818266376322747E-04   -0.366268968582153320E+01   -0.452073574066162109E+00   -0.508271980285644531E+01   -0.779503488540649414E+01   -0.284948492050170898E+01   -0.374159194399787113E+08   -0.471377528961732306E+01    1
    0.395898863673210144E+01    0.854114088500976562E+10    0.284566760659217834E+04    0.303056482076644897E+04    0.830809223792788099E+00    0.744313836097717285E+00   -0.501878201961517334E+01    0.801496958732604980E+01    0.136355643914895772E+06   -0.107381074428558350E+02    0.206240594387054443E+00   -0.356508714347138512E-04   -0.207033573264369346E-03   -0.693480014801025391E+00   -0.798191070556640625E+01   -0.230128479003906250E+01   -0.744523334503173828E+01   -0.730512094497680664E+01   -0.372461506323275566E+08   -0.473877528961732342E+01    1
    0.496562090516090393E+01    0.867340744378089905E+10    0.100580573678016663E+04    0.288746929764747620E+04    0.991457502636195032E+00   -0.279778242111206055E+01    0.131458282470703125E+00    0.500092279911041260E+01    0.821333070883182860E-07   -0.141418374776840210E+02    0.315523028373718262E+00   -0.632677296385633295E-04   -0.189917146718226318E-04   -0.137879610061645508E+01   -0.487555837631225586E+01   -0.125503540039062500E+00   -0.101670217514038086E+01   -0.498228693008422852E+01   -0.370871340690460801E+08   -0.476377528961732377E+01    1
    0.417977014183998108E+01    0.864194244001865387E+10    0.736528044939041138E+03    0.161324579119682312E+04    0.989252573484656339E+00   -0.291242253780364990E+01   -0.522860020399093628E+01    0.916864085197448730E+01    0.201908813757032858E+20   -0.166856732368469238E+02    0.353483736515045166E+00    0.152943000085153051E-03   -0.966506772067737764E-04   -0.300686645507812500E+01   -0.645730638504028320E+01   -0.548471736907958984E+01   -0.569560050964355469E+01   -0.725474834442138672E+01   -0.370573841026751399E+08   -0.478877528961732413E+01    1
    0.488629770278930664E+01    0.872678030685901642E+10    0.772124654054641724E+03    0.274202266931533813E+04    0.910237033218713631E+00   -0.297464942932128906E+01   -0.262676489353179932E+01    0.519770467281341553E+01    0.124144198731566025E+12   -0.112275549173355103E+02    0.950303018093109131E+00   -0.521553642757387115E-05   -0.104147684562160126E-04   -0.236877679824829102E+01   -0.462005424499511719E+01   -0.347641420364379883E+01   -0.528194522857666016E+01   -0.140987777709960938E+01   -0.369118641165186614E+08   -0.481377528961732271E+01    1
    0.410884916782379150E+01    0.881982053649902344E+10    0.887665933370590210E+03    0.259466266632080078E+03    0.757856065313246230E+00   -0.882319331169128418E+00   -0.405411928892135620E+01    0.787524425983428955E+01    0.545738672030344844E+09   -0.478468275070190430E+01    0.456828951835632324E+00    0.331421606055958345E-04   -0.132517405045939625E-03   -0.588850021362304688E+01   -0.168353176116943359E+01   -0.499059343338012695E+01   -0.186432838439941406E+00   -0.489841508865356445E+01   -0.366907778048612699E+08   -0.483877528961732217E+01    1
    0.547471362352371216E+01    0.888424533755302429E+10    0.169565755724906921E+04    0.260668725371360779E+04    0.899696258562066697E+00   -0.395323193073272705E+01   -0.217357426881790161E+01    0.670238280296325684E+01    0.172694671774523602E-09   -0.134610972404479980E+02    0.334539294242858887E+00    0.114966631356580850E-03    0.945358999077208805E-04   -0.723893880844116211E+01   -0.131527948379516602E+01   -0.857483863830566406E+00   -0.192458391189575195E+01   -0.367452812194824219E+01   -0.365193911221966147E+08   -0.486377528961732164E+01    1
    0.248410716652870178E+01    0.883934819380760193E+10    0.160006979703903198E+04    0.113535059094429016E+04    0.975550670796841546E+00   -0.363777196407318115E+01   -0.251390439271926880E+01    0.596106493473052979E+01    0.658247799184910849E-15   -0.932142770290374756E+01    0.566200911998748779E+00    0.665319155453531440E-04    0.390542706044041350E-04   -0.717294406890869141E+01   -0.632508659362792969E+01   -0.505952692031860352E+01   -0.421923398971557617E+01   -0.653531789779663086E+01   -0.363778605853240341E+08   -0.488877528961732288E+01    1
    0.466015142202377319E+01    0.912721762523174286E+10    0.103697342276573181E+04    0.391358679533004761E+03    0.992305021915281249E+00   -0.199983525276184082E+01    0.234207445383071899E+01    0.280186295509338379E+01    0.574263752393094681E-10   -0.452435648441314697E+01    0.335179984569549561E+00   -0.924526823658810458E-04    0.187410407237718878E-04   -0.629122543334960938E+01   -0.441652631759643555E+01   -0.526500177383422852E+01   -0.571704483032226562E+01   -0.169776916503906250E+01   -0.360013650934998915E+08   -0.491377528961732324E+01    1
    0.475117695331573486E+01    0.912189384006977081E+10    0.128948879837989807E+04    0.226110670566558838E+04    0.936196355417645010E+00    0.864113092422485352E+00   -0.414736795425415039E+01    0.846718454360961914E+01    0.360905938105529701E-04    0.193950569629669189E+01    0.219823777675628662E+00    0.171708780522484417E-03    0.987231092141411859E-04   -0.613373994827270508E+01   -0.777900028228759766E+01   -0.197044086456298828E+01   -0.739225435256958008E+01   -0.525992155075073242E+01   -0.359238686505181938E+08   -0.493877528961732271E+01    1
    0.261598184704780579E+01    0.878658271561145782E+10    0.247471577525138855E+04    0.180092886686325073E+04    0.962548406340056784E+00   -0.222976136207580566E+01   -0.503469860553741455E+01    0.224557936191558838E+01    0.245239679681337492E+03   -0.136422156095504761E+02    0.248503506183624268E+00   -0.217017103178386448E-03   -0.360549188236917773E-04   -0.765123510360717773E+01   -0.309719133377075195E+01   -0.165066385269165039E+01   -0.560596513748168945E+01   -0.714229249954223633E+01   -0.355793538846562207E+08   -0.496377528961732217E+01    1
    0.419700810313224792E+01    0.931607598693847656E+10    0.114115074872970581E+04    0.341952252984046936E+04    0.926073073043362061E+00    0.583819746971130371E+00   -0.175176966190338135E+01    0.714054536819458008E+01    0.240343924834644040E+01   -0.193620698451995850E+02    0.861501097679138184E+00   -0.156746030583085475E-04   -0.125173735520682841E-03   -0.348559379577636719E+01   -0.668405485153198242E+01   -0.489574337005615234E+01   -0.290543317794799805E+01   -0.587516880035400391E+01   -0.355002882014941275E+08   -0.498877528961732164E+01    1
    0.280787438154220581E+01    0.842011194664001465E+10    0.113226479291915894E+03    0.283014655709266663E+04    0.985520675686036407E+00    0.701873779296875000E+00   -0.287832903861999512E+01    0.790398657321929932E+01    0.691138045119125047E+06    0.134254980087280273E+01    0.369031786918640137E+00   -0.209052097922369720E-03   -0.620027477932609685E-04   -0.322221755981445312E+00   -0.657401609420776367E+01   -0.714814424514770508E+01   -0.210079431533813477E+01   -0.661314392089843750E+01   -0.352630061567971110E+08   -0.501377528961732288E+01    1
    0.529859414696693420E+01    0.942107523153781891E+10    0.213768640756607056E+04    0.257698843479156494E+04    0.863722028487824200E+00   -0.915820479393005371E+00    0.226862448453903198E+01    0.816933226585388184E+01    0.238957253033894221E-14   -0.177267619371414185E+02    0.906978487968444824E+00    0.516708995142766070E-04   -0.171025984590061909E-04   -0.218866062164306641E+01   -0.346132183074951172E+01   -0.734771203994750977E+01   -0.633162307739257812E+01   -0.637025785446166992E+01   -0.352158863610069826E+08   -0.503877528961732146E+01    1
