8.771132776231614914e-01 2.109358094711662190e-02
8.860294926885012856e-01 2.109190589988118453e-02
8.954164294543174307e-01 2.112998924834654652e-02
9.052760002544633089e-01 2.111020530129944714e-02
9.151619416423071307e-01 2.112569969613292339e-02
9.250737594602105318e-01 2.118266421231528723e-02
9.350109721505805993e-01 2.129141458320862185e-02
9.449731015526622313e-01 2.122887822408053501e-02
9.549596730596722205e-01 2.124026482176862365e-02
9.649702157696553595e-01 2.121308745151874800e-02
9.750042626235568832e-01 2.116154208633698464e-02
9.850613505313112750e-01 2.112959675037546364e-02
9.951410204867062737e-01 2.109773556679450657e-02
1.005242817671737843e+00 2.107737376151457356e-02
1.015827468075864770e+00 2.106526078681199982e-02
1.026896503448710973e+00 2.105828594114173349e-02
1.037990224825711127e+00 2.105236270628284972e-02
1.049108078967458946e+00 2.104938495336126578e-02
1.060249504650502050e+00 2.104764619313212112e-02
1.071413939045112951e+00 2.104900185230128284e-02
1.082600833948283547e+00 2.105140718473929792e-02
1.093809649518802996e+00 2.109837389713502612e-02
1.105039875976387975e+00 2.119494458780105117e-02
1.116291000088821317e+00 2.128175341055690839e-02
1.128032989418438437e+00 2.127237643644896287e-02
1.140266997786670178e+00 2.126925369727396264e-02
1.152523641708661728e+00 2.123622290373909996e-02
1.164802302728237260e+00 2.123460807318162946e-02
1.177102334539893880e+00 2.118265607577937693e-02
1.189423116174335382e+00 2.112445449728197339e-02
1.201764071217641838e+00 2.108983456053356922e-02
1.214124590494608080e+00 2.107551047305187067e-02
1.226504076577817015e+00 2.106062125263812729e-02
1.243201835826508894e+00 2.104515445362915849e-02
1.262315574581692079e+00 2.104035763152825589e-02
1.275721572562800610e+00 2.105093512492454966e-02
1.289146357215933181e+00 2.107594137785809632e-02
1.302589267889792346e+00 2.109419943368594230e-02
1.316049639962227014e+00 2.110852925812155279e-02
1.329526840272557742e+00 2.123786858031100067e-02
1.343020235263706841e+00 2.150682730119077984e-02
1.357012230166893652e+00 2.171170046617098767e-02
1.371503279737105396e+00 2.169366183817747484e-02
1.386010765866671157e+00 2.164803215834818981e-02
1.400533976823163052e+00 2.168901267719972742e-02
1.415072212764664883e+00 2.174309504430797443e-02
1.429624797415615323e+00 2.172781570059426071e-02
1.444191059793553888e+00 2.163880794530077464e-02
1.459256764294100783e+00 2.148847926148117135e-02
1.474822086550484856e+00 2.146556195985025589e-02
1.490400742289301750e+00 2.139628609223360317e-02
1.505992011609701420e+00 2.132195466204126963e-02
1.521595178568852624e+00 2.124006494149805954e-02
1.537209566322066623e+00 2.117183444789427424e-02
1.552834506068395015e+00 2.111670875431341868e-02
1.568958241451172242e+00 2.108910621480751882e-02
1.585580711510649721e+00 2.106511040651039279e-02
1.602212913426805940e+00 2.105024669769648554e-02
1.618854157130242388e+00 2.104283547086719178e-02
1.635503774105585784e+00 2.104285220725096023e-02
1.652161112025440914e+00 2.104433879069604260e-02
1.669315892065233786e+00 2.105258786392137302e-02
1.686967881448029338e+00 2.105386868392435801e-02
1.704626486676184438e+00 2.106587408731203787e-02
1.722291077938987280e+00 2.111589861255374137e-02
1.739961051754053578e+00 2.116540479289286472e-02
1.757635834128036034e+00 2.123057922883011053e-02
1.775806087137436595e+00 2.132410695992459360e-02
1.794471493499931958e+00 2.139860885816153094e-02
1.813140533274810062e+00 2.147965509228101991e-02
1.831812698728735533e+00 2.151259203120867158e-02
1.850487519925533064e+00 2.160154514945336265e-02
1.869656118314574123e+00 2.163695026618869463e-02
1.889318187349459333e+00 2.148339264073918439e-02
1.908981882042452227e+00 2.143513395705480898e-02
1.928646849446895128e+00 2.150623255777465645e-02
1.948312788949877250e+00 2.155947786219986756e-02
1.968471129632634931e+00 2.149057451085133186e-02
1.990105068777940911e+00 2.143977922398135338e-02
2.030423888420148870e+00 2.129911706168904212e-02
2.051075369941813609e+00 2.121793089007994321e-02
2.072218816473170300e+00 2.115496423284618857e-02
2.093854322872148455e+00 2.111415940058294222e-02
2.115490344757890551e+00 2.108682092713985712e-02
2.137127113379550192e+00 2.106928241823369241e-02
2.159256733177555176e+00 2.106246944918979680e-02
2.181879670538501070e+00 2.106300126337123935e-02
2.204504702618748535e+00 2.107191634226595472e-02
2.226640459739479549e+00 2.108265864824491326e-02
2.250747620462710152e+00 2.109081656414608930e-02
2.279289729384958108e+00 2.111568100919954463e-02
2.323102163866121561e+00 2.120496252180871510e-02
2.346742672167519306e+00 2.121537084437560144e-02
2.370885402869502112e+00 2.125290961830847772e-02
2.406879029488230071e+00 2.128902360770817959e-02
2.444868110244519777e+00 2.139940317569757194e-02
2.470055098215227396e+00 2.146903817150137492e-02
2.488832285358914209e+00 2.155899284293181714e-02
2.520986181628598111e+00 2.169227650093080717e-02
2.566068416472409908e+00 2.179349513809680089e-02
2.592368046657691494e+00 2.177932252905682986e-02
2.619200041566400738e+00 2.172329209689356430e-02
2.646072380999495266e+00 2.177485680552911432e-02
2.681982370230597379e+00 2.220543329628289417e-02
2.720461260540417037e+00 2.211623871284271181e-02
2.748523411600297894e+00 2.197918247621267682e-02
2.781183071066978485e+00 2.206939997658478175e-02
2.804836795322513510e+00 2.217166809154906548e-02
