1.089624519365074429e+00 1.189396700217639847e-03
1.098746218059934776e+00 1.199797638265837161e-03
1.107944278277138483e+00 1.269835669558044399e-03
1.117219339270652645e+00 1.382980063517463007e-03
1.126572045645905851e+00 1.421643696911306870e-03
1.136003047404587463e+00 1.420102752415070262e-03
1.145512999989819258e+00 1.405923440302616094e-03
1.155102564331709436e+00 1.514032505558943024e-03
1.164772406893286760e+00 1.488045456814132651e-03
1.174523199716817290e+00 1.552833105171690792e-03
1.184355620470512571e+00 1.480779317304993688e-03
1.194270352495624854e+00 1.448705332961617047e-03
1.204268084853939769e+00 1.356140772846149310e-03
1.214349512375666684e+00 1.278093799382784036e-03
1.224515335707723640e+00 1.232412512029712687e-03
1.234766261362434836e+00 1.196104181794098355e-03
1.245103001766634243e+00 1.162659770365237011e-03
1.255526275311175555e+00 1.131066337951168368e-03
1.266036806400859804e+00 1.100444295738140692e-03
1.276635325504781093e+00 1.115159927764384530e-03
1.287322569207093981e+00 1.172922549458378172e-03
1.298099280258202981e+00 1.235163849563020036e-03
1.308966207626384826e+00 1.288772641410823637e-03
1.319924106549840603e+00 1.337973592175834524e-03
1.330973738589184219e+00 1.430236633954945057e-03
1.342115871680368944e+00 1.443937261838144871e-03
1.353351280188056949e+00 1.493019170241457376e-03
1.364680744959437364e+00 1.515435151997322587e-03
1.376105053378498422e+00 1.555278402205148526e-03
1.387624999420743910e+00 1.566078984774125354e-03
1.399241383708376585e+00 1.572660082081655955e-03
1.410955013565939664e+00 1.528416503549007285e-03
1.422766703076424166e+00 1.505238833097624629e-03
1.434677273137848319e+00 1.462633601685435275e-03
1.446687551520307036e+00 1.425652297820629612e-03
1.458798372923502562e+00 1.384382139227379382e-03
1.471010579034756738e+00 1.347439004530455193e-03
1.483325018587500654e+00 1.294896075745045026e-03
1.495742547420265689e+00 1.254716894564725368e-03
1.508264028536165258e+00 1.229025260041061076e-03
1.520890332162867287e+00 1.191564921992301291e-03
1.533622335813078719e+00 1.177709914249199007e-03
1.546460924345526955e+00 1.166391367647916146e-03
1.559406990026459772e+00 1.207001166570374328e-03
1.572461432591655717e+00 1.227013740436269261e-03
1.585625159308954091e+00 1.216320086105010176e-03
1.598899085041310508e+00 1.284500063987001296e-03
1.612284132310376483e+00 1.415605378602667781e-03
1.625781231360617252e+00 1.513104675838901911e-03
1.639391320223957171e+00 1.509852201465442315e-03
1.653115344784974017e+00 1.528803689348065195e-03
1.666954258846641501e+00 1.567516944095171533e-03
1.680909024196611590e+00 1.546484709592859828e-03
1.694980610674059252e+00 1.596354912818742384e-03
1.709169996237086542e+00 1.608981817261674998e-03
